depth_knee_min_height,depth_knee_mean_height,depth_hip_drop_max,depth_hip_vel_z_min,depth_hip_vel_z_max,depth_knee_extension_rate,depth_ankle_stability_x,depth_ankle_stability_y,depth_loading_duration,angle_shoulder_elevation_f153,angle_torso_lean_f153,angle_arm_elevation_f153,angle_shoulder_elevation_mean,angle_arm_extension_rate_max,angle_arm_extension_rate_mean,angle_wrist_trajectory_elevation_mean,angle_wrist_trajectory_elevation_max,angle_propulsion_duration,lr_wrist_lateral_dev_f237,lr_wrist_forward_dev_f237,lr_wrist_lateral_std,lr_wrist_lateral_mean,lr_elbow_wrist_alignment_std,lr_elbow_wrist_alignment_mean,lr_followthrough_x_range,lr_wrist_vel_x_max,lr_wrist_vel_x_mean,lr_followthrough_duration
1.4230351448059082,1.4920093536376953,0.032475948333740234,-0.15091180801391602,1.0944628715515137,1.0507822036743164,0.0244169378714096,0.008883751029527367,100,2.070219039916992,-0.05675506591796875,1.685412883758545,2.0186480490366616,2.5712519038415627,0.23004445390221007,0.8363897259979083,1.5018913269256957,75,-0.3971138000488281,-0.14391136169433594,0.16893626709264073,-0.6884301992563101,0.1495766495425796,-0.2715159489558293,0.5154819488525391,5.506782531738281,1.1217357928936298,65
1.3834302425384521,1.4850944888591766,0.055635929107666016,-0.2687644958496094,1.3806867599487305,1.338036060333252,0.031844351026001146,0.015073648630801746,100,2.063148021697998,-0.11825370788574219,1.6186423301696777,1.9983016713460287,2.9434995930640406,0.2625199949807511,0.6964587036532045,1.5037549667719163,75,0.6279754638671875,0.36858367919921875,0.895648243866032,-0.3470194889948918,0.37757562989134363,-0.09721964322603666,0.2830543518066406,11.53146743774414,1.9470106271597056,65
1.4037668108940125,1.4989078599214554,0.08622956275939941,-0.41277408599853516,1.4794707298278809,1.405327320098877,0.04360248952679291,0.015867827627030755,100,2.1087541580200195,-0.0826416015625,1.6475162506103516,2.0257836310068766,2.4620142324253935,0.28249912156727625,0.6900860232378982,1.449317274375052,75,-0.8544635772705078,0.09100914001464844,0.19994814136143266,-0.9905768761268029,0.1751977886316004,-0.38325101412259616,0.06424713134765625,5.027961730957031,0.2138064457820012,65
1.3910059332847595,1.4826223158836365,0.09915661811828613,-0.4031038284301758,1.3090181350708008,1.271531581878662,0.0361233153929821,0.016113117132470947,100,2.0530385971069336,-0.08977508544921875,1.6085658073425293,1.9982550525665284,2.2462748042791247,0.23014155060546435,0.6256980770929613,1.4792747592675963,75,0.07596588134765625,0.36586570739746094,0.8945597990742381,-0.24293259840745193,0.38538655004917693,-0.09629936218261718,0.6223716735839844,10.597286224365234,1.4680709838867188,65
1.4001010656356812,1.4738132178783416,0.08354496955871582,-0.22300958633422852,1.3147974014282227,1.2781190872192383,0.03992920019295611,0.012206812098979709,100,2.0743188858032227,-0.04026603698730469,1.6166343688964844,2.0138346354166665,2.286373945003164,0.160372882847596,0.6491547341243601,1.5188299578816553,75,-1.2948532104492188,0.18311309814453125,0.12459579990353965,-1.1617222125713642,0.14998739231335245,-0.45642421428973856,0.11132240295410156,6.188449859619141,0.08420474712665264,65
1.4073883295059204,1.4941669738292693,0.047333478927612305,-0.2055501937866211,1.2403607368469238,1.2515544891357422,0.036795777751980126,0.015226697383759437,100,2.090519905090332,-0.05700111389160156,1.650052547454834,2.02225367863973,2.424462745003535,0.24939137069466852,0.8021841038267625,1.481060999251955,75,-1.04766845703125,0.06273078918457031,0.037130124216504926,-1.0596314650315506,0.12492298891003233,-0.39148943974421574,0.047698974609375,1.0355758666992188,0.4133051358736478,65
1.4025852680206299,1.5010309547185898,0.048682212829589844,-0.35847902297973633,1.368412971496582,1.3309550285339355,0.04384516119943732,0.017653591164984994,100,2.070716381072998,-0.0867767333984375,1.60585355758667,2.008157148361206,2.806976083242736,0.2412290048361993,0.6059347324932672,1.558674500346816,75,-0.8449535369873047,0.14632797241210938,0.8021063725370731,-0.3054426046518179,0.4649957396496219,-0.18903001638559194,0.7502822875976562,10.893516540527344,-1.6582761911245494,65
1.3752142190933228,1.4826802611351013,0.09668278694152832,-0.5426716804504395,1.4870238304138184,1.4494013786315918,0.04174461976242393,0.015996624910481698,100,2.0615668296813965,-0.10442924499511719,1.5518035888671875,1.9786270046234131,2.5519511213049073,0.27322266758378005,0.7160405435452597,1.5011899521253498,75,0.5470123291015625,0.6636867523193359,1.0404195750919851,-0.27497332646296574,0.45431657554242283,-0.08111991882324218,0.5799922943115234,11.033935546875,1.8515853881835938,65
1.445813000202179,1.507284141778946,0.021968603134155273,-0.11150836944580078,0.861968994140625,0.9458255767822266,0.024297809400573477,0.009319178297274322,100,2.075655937194824,-0.09316062927246094,1.673283576965332,2.0176109886169433,2.5580800014392313,0.23856222829175314,0.6727933251445594,1.433594536937666,75,-0.062381744384765625,0.3805198669433594,0.7631973644998458,-0.3559170649601863,0.3217174907999005,-0.09769028883713943,0.5707645416259766,11.460399627685547,1.3421613253079927,65
1.4090701341629028,1.4916016352176666,0.08133625984191895,-0.21415472030639648,1.4510250091552734,1.2946486473083496,0.032739733087303616,0.013803504959852808,100,2.1009116172790527,-0.13959312438964844,1.6100635528564453,2.0083313433329266,2.5208256264777207,0.30231930635728305,0.6738672670125978,1.5252277221131052,75,-0.9465808868408203,0.0275726318359375,0.14910618470080245,-1.0889049236591046,0.20249500319643587,-0.4052028949444111,0.0859832763671875,5.030422210693359,0.6817043011005108,65
1.422321856021881,1.5010292941331864,0.03163623809814453,-0.23314476013183594,1.2972450256347656,1.1623549461364746,0.04075324921572343,0.012837629668694756,100,2.076573371887207,-0.040607452392578125,1.6031455993652344,2.018953030904134,2.9223518203467203,0.14609631581315644,0.7351754167549934,1.5416267600497124,75,-1.3299007415771484,0.09188652038574219,0.4448141711648117,-0.8476144350492038,0.31388978917302807,-0.3697514460637019,2.177976608276367,59.18128967285156,-0.05261377187875601,65
1.3819717764854431,1.4794862759113312,0.07694482803344727,-0.31823158264160156,1.5444588661193848,1.3717031478881836,0.034431606395372315,0.013461798507403987,100,2.0771708488464355,-0.04180335998535156,1.618844985961914,2.0054658095041913,2.9608763953783024,0.2936106280125122,0.6646621039718862,1.5142713233189276,75,-1.080301284790039,0.01277923583984375,0.11933172867812344,-1.122340598473182,0.1509751261187597,-0.4632072155292217,0.06333160400390625,6.034812927246094,0.3719778794508714,65
1.3997883200645447,1.4941787135601043,0.05673527717590332,-0.30478477478027344,1.5613818168640137,1.4329791069030762,0.046030095083181066,0.016342029377969573,100,2.0721449851989746,-0.04719734191894531,1.647289752960205,2.010789785385132,2.8033777387450476,0.2021592963639854,0.7517238352943296,1.5421593957303914,75,-0.9298725128173828,0.03449249267578125,0.15133464509784433,-0.8327511420616737,0.14185384225895595,-0.28777923583984377,0.03385353088378906,3.858318328857422,0.43068166879507214,65
1.4317622184753418,1.5084844952821732,0.04036855697631836,-0.13999700546264648,1.2522196769714355,1.2805724143981934,0.02817177881160343,0.012993713891954882,100,2.060502529144287,-0.089385986328125,1.64326810836792,2.013899253209432,2.5751248003326044,0.25306299360914747,0.6365426920950371,1.4955571078111332,75,-1.218658447265625,-0.04463958740234375,0.05196379789868597,-1.216066419161283,0.11084975837451114,-0.5280254364013672,0.06359100341796875,1.7380142211914062,0.36362897432767427,65
1.3881170153617859,1.4897673785686494,0.08765363693237305,-0.2592945098876953,1.497187614440918,1.471853256225586,0.04738964463185806,0.019058021269902577,100,2.085291862487793,-0.07745742797851562,1.6433067321777344,2.0128110376993815,2.6216301175929013,0.27406155613872407,0.7241029086599483,1.4882509073213979,75,0.7548198699951172,0.16207313537597656,0.9051929639630741,-0.3484328343318059,0.36750508778123664,-0.08920731177696815,0.22916221618652344,9.950637817382812,2.103560521052434,65
1.3735870718955994,1.4873524928092956,0.06752896308898926,-0.26272058486938477,1.4631414413452148,1.2979674339294434,0.03189394756592426,0.012535993542757608,100,2.0592594146728516,-0.07293701171875,1.5878162384033203,1.9990111700693767,2.7531531526713815,0.3462763133448956,0.7693168020585823,1.510473646186661,75,-0.9300956726074219,0.135986328125,0.15504323426460406,-0.8777616647573617,0.1558044547791759,-0.262759516789363,0.05458641052246094,4.393215179443359,0.5496465242826022,65
1.4186643958091736,1.4922699230909346,0.04654431343078613,-0.25519609451293945,1.1441230773925781,1.1616754531860352,0.031474031718002025,0.011531631593517697,100,2.09873628616333,-0.13373947143554688,1.7057890892028809,2.0103317165374754,2.779029691576871,0.2660183119253462,0.691806615264284,1.4692431613227843,75,-1.223978042602539,0.183746337890625,0.08788082819419657,-1.1335759969858024,0.18382953473591115,-0.4016402317927434,0.21074676513671875,2.2166061401367188,0.34873756995567906,65
1.3993341326713562,1.4874594467878341,0.04984402656555176,-0.22408246994018555,1.434488296508789,1.3733410835266113,0.03544320415612045,0.010935760427347582,100,2.0704398155212402,-0.05892372131347656,1.679720401763916,2.0082900587717694,2.3898144097617458,0.2183561265307225,0.7182367516872836,1.5213661555005766,75,0.8278141021728516,0.2339038848876953,0.7222227795795815,-0.6186691577617939,0.3381173091000564,-0.19944751446063702,0.23058700561523438,11.12131118774414,2.0490188598632812,65
1.3703079223632812,1.488626651763916,0.11198663711547852,-0.42335987091064453,1.388862133026123,1.3700151443481445,0.03612127928994764,0.018607916500766014,100,2.0804824829101562,-0.14765167236328125,1.6535630226135254,1.990193608601888,2.5985460274533123,0.31282710696130245,0.8030624675890841,1.4950656353675276,75,-0.9815540313720703,0.06553268432617188,0.051657145875044025,-1.054490720308744,0.15864757867216905,-0.387303220308744,0.036670684814453125,1.0152626037597656,0.4483346205491286,65
1.3742374181747437,1.4804346638917922,0.0465853214263916,-0.2617335319519043,1.2861156463623047,1.3038182258605957,0.04457463048780477,0.017414490224678603,100,2.0881190299987793,-0.077301025390625,1.6481986045837402,2.0161451371510823,2.6965062676155194,0.20894066610399414,0.6167498036573386,1.4966314113858035,75,-1.055633544921875,0.039905548095703125,0.06608711630543905,-1.1707017458402194,0.14852705957638845,-0.48259330162635217,0.025569915771484375,1.2391090393066406,0.07853375948392428,65
1.4035685062408447,1.4876740711927414,0.06305789947509766,-0.20914077758789062,1.4743638038635254,1.334531307220459,0.04041759797487889,0.015760872123097514,100,2.061814308166504,-0.07703971862792969,1.646583080291748,2.000027812321981,2.603604081191002,0.24583318806148535,0.5841654757220717,1.523488923954609,75,-1.3539276123046875,-0.03617668151855469,0.027562387442249293,-1.3030677795410157,0.03613562700244837,-0.5620077279897836,0.039875030517578125,0.4896354675292969,-0.027543288010817308,65
1.3747985363006592,1.4766464126110077,0.08252143859863281,-0.3972601890563965,1.4430570602416992,1.2958431243896484,0.035046278530879466,0.015380448025735644,100,2.0633111000061035,-0.08887481689453125,1.5886130332946777,2.000435543060303,2.359527147646614,0.25450185736782527,0.7040195746670651,1.4867664777265621,75,-0.5255794525146484,-0.04597282409667969,0.37675051366105117,-0.7977407015286959,0.3094757334907046,-0.27462589557354267,0.14989662170410156,5.6398773193359375,1.087472182053786,65
1.403390347957611,1.4906828808784485,0.04455447196960449,-0.19606590270996094,1.2914156913757324,1.2967157363891602,0.043819610307417885,0.015676150320996632,100,2.0547828674316406,-0.10114288330078125,1.6016817092895508,1.9997984600067138,3.0144216533742973,0.264917118621236,0.6158694497035833,1.467571807572913,75,-1.635894775390625,0.13452720642089844,0.06661584085426091,-1.43538818359375,0.03451990796730974,-0.6711142906775841,0.19010543823242188,1.845703125,-0.09095588097205529,65
1.4118191003799438,1.499501480460167,0.06506896018981934,-0.29946327209472656,1.0661530494689941,1.1905574798583984,0.03386723305848118,0.011733434435422569,100,2.08256196975708,-0.08898162841796875,1.6463642120361328,2.0101250775655113,3.569946719802699,0.18616231647074902,0.6970507895316144,1.4861191904072664,75,-0.9575729370117188,0.20021438598632812,0.9010400542049619,-0.1916922349196214,0.4218120247186427,-0.04325523376464844,0.9261531829833984,11.856822967529297,0.4082195575420673,65
1.364461362361908,1.4872097301483154,0.12035036087036133,-0.5205130577087402,1.4046478271484375,1.3233232498168945,0.036120016182345525,0.01564062870681413,100,2.102725028991699,-0.05496978759765625,1.7052764892578125,2.028271032969157,3.031860871079761,0.29976907842231026,0.7238198663105729,1.5174079612001599,75,-0.9338150024414062,0.09677696228027344,0.15796855961613845,-0.7874412243182842,0.17142087040640447,-0.23968787560096153,0.6308269500732422,16.14154815673828,0.45229779756986177,65
1.400431215763092,1.4926048529148102,0.06201171875,-0.2825474739074707,1.40916109085083,1.2838983535766602,0.035592958733076906,0.01610159025976752,100,2.084601879119873,-0.06585502624511719,1.644813060760498,2.0154888916015623,2.5009572064204244,0.23596845391047708,0.7738304075598521,1.485955236673439,75,0.012554168701171875,0.5660552978515625,0.5538110645088777,-0.5299048203688401,0.2942138290608258,-0.1502817887526292,0.4909954071044922,6.323490142822266,0.2666218097393329,65
1.3801443576812744,1.4820414632558823,0.0817108154296875,-0.35199880599975586,1.3414907455444336,1.2115716934204102,0.0336481179038866,0.01731220902693544,100,2.08162784576416,-0.08507347106933594,1.6322293281555176,1.9990435791015626,2.6486603254709973,0.2663109808377369,0.7721456337983966,1.5333356524379629,75,-1.1260643005371094,0.07367515563964844,0.1774736734631026,-0.917494641817533,0.18720226287097522,-0.28224877577561597,0.2169666290283203,5.7524871826171875,0.322993645301232,65
1.4430843591690063,1.5021481907367706,0.026089906692504883,-0.2000141143798828,0.985107421875,1.0324573516845703,0.03684354884650758,0.013461749671745451,100,2.0509586334228516,-0.08886909484863281,1.6291379928588867,2.0101317024230956,2.2612824036601875,0.23132154349179462,0.7081319906504381,1.4752543735890988,75,0.8901901245117188,0.3540782928466797,0.8819198338740702,-0.43093126737154447,0.3924092883814084,-0.13927312997671273,0.059764862060546875,9.022693634033203,2.221620412973257,65
1.3820744752883911,1.4965582579374312,0.07342052459716797,-0.5431509017944336,1.3913655281066895,1.4509105682373047,0.0415077459511902,0.018569268057306833,100,2.090859889984131,-0.1098785400390625,1.6618051528930664,2.0022805245717366,2.54580246847369,0.316281081442165,0.7948120383056404,1.5007126109252904,75,-1.1838703155517578,0.1557769775390625,0.0562511513807538,-1.0525139735295221,0.15019479743777597,-0.36149159944974457,0.22730445861816406,2.2467041015625,0.2077173086313101,65
1.4318811297416687,1.4900912165641784,0.015727519989013672,-0.2884340286254883,1.1173367500305176,1.1811518669128418,0.046397914444134526,0.011912908130433195,100,2.0664877891540527,-0.07626914978027344,1.665766716003418,2.0018097368876138,2.6198059020394737,0.2532822282664684,0.7224354926156326,1.4952901938110201,75,-1.0724315643310547,0.03801536560058594,0.18207608094071082,-0.9933667696439303,0.20714014947714296,-0.35435013404259313,0.1638202667236328,7.791767120361328,0.38207068810096156,65
1.3784210085868835,1.484391475915909,0.04566502571105957,-0.2576565742492676,1.3635921478271484,1.3517189025878906,0.03898857269363694,0.013726609374018045,100,2.081307888031006,-0.0556182861328125,1.614664077758789,2.018852462768555,2.9917079115028544,0.22357460787578995,0.781386852098479,1.4558224373072162,75,-1.1011638641357422,0.010057449340820312,0.2044730792418496,-0.8071428152231069,0.16434481652058602,-0.2365408383882963,0.061092376708984375,5.771427154541016,0.5556353055513822,65
1.4243046641349792,1.5010660552978516,0.05621790885925293,-0.2239680290222168,1.0529494285583496,1.0295820236206055,0.028384527738509694,0.010862028645930197,100,2.077301025390625,-0.11550712585449219,1.6327776908874512,2.0223565324147543,2.4423957010444752,0.2171420304528862,0.6917805916770365,1.5139196915615614,75,-1.1791114807128906,-0.00032806396484375,0.05439665999585096,-1.1456022409292368,0.04169856424340059,-0.5424513009878306,0.03456878662109375,2.1608734130859375,0.30663475623497594,65
1.3856769800186157,1.4876925927400588,0.08774662017822266,-0.2839779853820801,1.3243675231933594,1.3316130638122559,0.03959437591526686,0.01778272368446693,100,2.0613884925842285,-0.10706138610839844,1.5931510925292969,1.985418249766032,2.0855981384258526,0.2505762512086532,0.7258239370011668,1.5300997479476537,75,-1.0280723571777344,0.11356735229492188,0.07234575765848564,-1.1640653170072115,0.1417491334767569,-0.45856314439039964,0.2214984893798828,4.943904876708984,0.4795893155611478,65
1.40666663646698,1.4889601039886475,0.04964613914489746,-0.19537925720214844,1.2512612342834473,1.2913942337036133,0.03970293642017816,0.011217890746976022,100,2.0678906440734863,-0.040676116943359375,1.6655187606811523,2.0038255659739175,2.5445844038771703,0.21515825135479227,0.706791251339325,1.478536231122885,75,-1.1253204345703125,0.06160163879394531,0.07259404211307108,-1.1139708005464994,0.1600974895370612,-0.4320263202373798,0.10067939758300781,4.345207214355469,0.2781715393066406,65
1.3933442831039429,1.4824139618873595,0.058155059814453125,-0.20614385604858398,1.324167251586914,1.3519906997680664,0.030193866482832215,0.015144959847842527,100,2.0487380027770996,-0.12806320190429688,1.566986083984375,1.9938527584075927,2.462128293301258,0.23843616840287155,0.7905976061111437,1.4668462136272313,75,0.2018299102783203,-0.5419597625732422,0.7085837110205893,-0.7888587071345403,0.36416924854789934,-0.3463079012357272,0.17224884033203125,9.378948211669922,1.0530386704664965,65
1.4245842695236206,1.4977438473701477,0.038686513900756836,-0.26169776916503906,1.0695362091064453,1.0379862785339355,0.02616266357242618,0.010106898451753277,100,2.0978660583496094,-0.07953071594238281,1.6497259140014648,2.0230136426289875,2.7303853633843156,0.21232627807528426,0.6979722387344345,1.53450071909812,75,-1.1103019714355469,0.04528236389160156,0.06258065023229319,-1.1079566075251652,0.157507885000017,-0.46099630502554084,0.0742340087890625,2.0773887634277344,0.32021889319786656,65
1.411395013332367,1.4819441366195678,0.07543015480041504,-0.29825448989868164,1.1982965469360352,1.246504783630371,0.027646112724297327,0.013343190671937281,100,2.073427200317383,-0.10761642456054688,1.5834927558898926,1.9955271371205647,3.0091864328263584,0.31963054529691987,0.6958615333351506,1.5035453659602391,75,-0.5239810943603516,0.018878936767578125,0.23814783377072313,-1.0069009047288162,0.24615737506340296,-0.4188194568340595,0.2961616516113281,5.398979187011719,0.9325975271371695,65
1.4258049726486206,1.4982693076133728,0.049916982650756836,-0.18301963806152344,1.2810659408569336,1.2139248847961426,0.035443046640596734,0.013394718623327289,100,2.0669937133789062,-0.09395599365234375,1.5859107971191406,2.0075206629435223,2.589405991564755,0.2471553936759567,0.8192976928234202,1.4807604512199077,75,-1.3317337036132812,0.08984375,0.033941863787379775,-1.249159710223858,0.10674880864019672,-0.4651991037222055,0.0752716064453125,0.9235382080078125,0.30441020085261417,65
1.371310830116272,1.4802853053808211,0.08139514923095703,-0.3831911087036133,1.6138529777526855,1.422135829925537,0.04652472143074634,0.02122049333858576,100,2.067378044128418,-0.09722137451171875,1.6165027618408203,2.0017507171630857,2.313528046190032,0.22449470896943466,0.6366220140410772,1.4824709342700297,75,0.15349578857421875,0.42659950256347656,0.8761699287125232,-0.3439412337083083,0.3544791390664976,-0.14191395686222957,0.4404163360595703,9.182052612304688,1.578443087064303,65
1.3872103691101074,1.480963755249977,0.06722021102905273,-0.3289175033569336,1.5378284454345703,1.317579746246338,0.037640556308533794,0.01604710272661836,100,2.062880516052246,-0.10481643676757812,1.5775837898254395,1.9964449723561606,2.71327184177248,0.28726986964353474,0.5950631597557535,1.5567888928529747,75,-1.1973152160644531,-0.015245437622070312,0.31315180958943173,-1.0530481485220102,0.16175978408126393,-0.5569248786339394,0.8375034332275391,8.254108428955078,0.2365740262545072,65
1.387736976146698,1.4812434005737305,0.04999113082885742,-0.3031611442565918,1.4005565643310547,1.2571120262145996,0.04010588162226865,0.017065780050920135,100,2.067626953125,-0.04164314270019531,1.6364102363586426,2.014572385152181,3.13515222784575,0.14383661377494636,0.7839972125129798,1.4725205755192827,75,-1.6779613494873047,0.48908042907714844,0.5538037778200672,-0.9429028731126051,0.27444381889616504,-0.3444871168870192,0.08652877807617188,8.460559844970703,-1.772938948411208,65
1.3829944133758545,1.488064896464348,0.05846047401428223,-0.22458314895629883,1.3535428047180176,1.2667107582092285,0.032335359632173134,0.013660376597075205,100,2.054276943206787,-0.1060943603515625,1.6195554733276367,2.0000658893585204,2.2579576306133786,0.22741179513522888,0.665301267718164,1.4784711771768406,75,0.014787673950195312,0.4285163879394531,0.8166386874717833,-0.39223019526554986,0.3424552058800875,-0.13372168907752405,0.5606880187988281,9.866065979003906,1.3805025540865385,65
1.377388596534729,1.4832630103826523,0.09847283363342285,-0.30756711959838867,1.383812427520752,1.3129162788391113,0.05031186034552352,0.0215602765421768,100,2.070614814758301,-0.029150009155273438,1.6485681533813477,2.0255483754475914,2.438019397588933,0.1975596594784805,0.6012002048561749,1.5356929824747614,75,,,,,,,,,,65
1.3892539143562317,1.488368348479271,0.09400010108947754,-0.34920215606689453,1.52235746383667,1.4017724990844727,0.03787832402627727,0.017493801426489087,100,2.0719237327575684,-0.1189727783203125,1.6052961349487305,2.0106457233428956,2.3517335728594313,0.23068416024286098,0.6702154456006656,1.4780984809236852,75,-1.4025592803955078,0.20010757446289062,0.03358718279103536,-1.3346675579364484,0.09605297579471579,-0.5499603271484375,0.09531974792480469,0.9011650085449219,0.34379284198467547,65
1.3735494017601013,1.4995954316854476,0.07092475891113281,-0.39614439010620117,1.465137004852295,1.4424848556518555,0.04365552825159214,0.014797432814106393,100,2.0814437866210938,-0.08717536926269531,1.6392769813537598,2.011820290883382,2.763180055563881,0.2680626370539574,0.6936886121320568,1.5058567385045927,75,0.3416900634765625,0.3674354553222656,0.4413659185583197,-1.0308971111591045,0.2529496004803837,-0.4077482370229868,1.4219245910644531,12.9949951171875,1.8695966280423677,65
1.372837483882904,1.484411643743515,0.09344053268432617,-0.4658675193786621,1.5334367752075195,1.4576411247253418,0.043807825033887526,0.018083927077542857,100,2.0814480781555176,-0.07745361328125,1.5987505912780762,2.0008055464426677,2.468250216490415,0.25939086524428734,0.7230224667054895,1.500378506562969,75,-0.008525848388671875,0.43566131591796875,1.061399082745936,-0.22321874178372897,0.4680425459647835,-0.055596366295447716,0.8938484191894531,13.175296783447266,1.1962764446551983,65
