angular_momentum_leg_peak,angular_momentum_arm_peak,angular_momentum_leg_mean,angular_momentum_arm_mean,angular_momentum_total_mean,momentum_conservation_violation,momentum_total_variation,transfer_efficiency,dL_leg_dt_max,dL_arm_dt_max,power_peak_leg,power_peak_arm,power_mean_leg,power_mean_arm,power_transfer_ratio,moment_of_inertia_leg_min,moment_of_inertia_leg_max,moment_of_inertia_arm_min,moment_of_inertia_arm_max,I_change_rate_arm_max,angle,depth,left_right,participant_id
0.62139277802044,0.42727155159110647,0.13488340512654554,0.0998007202533258,0.23468412537987135,0.17454462997473597,0.67564624061153,0.13731680615799344,5.984004373181227,5.808749570855192,5.182961724674922,26.2890122225514,0.40407353515358674,2.7705523044499127,5.07219879656747,0.4193707877972445,0.5097769738398478,0.04490761800887574,0.06856070155140179,0.1523677796011063,47.26,14.61,-8.09,1
0.4849185277756194,0.4142802211000343,0.09605295211779201,0.06020979227650837,0.15626274439430038,0.13567331937456364,0.6992023888676653,0.11700067799262519,4.093907888274241,11.14096566756723,2.6379862945345742,43.86666110237257,0.23980136485702344,2.4181605614274013,16.628843445190096,0.4317506477029693,0.5094316549263181,0.03028975374775027,0.07019897423214345,0.16156280263137196,45.01,7.37,3.59,1
0.6940632433560875,0.4185935891974223,0.1439251472906381,0.09296247420527926,0.23688762149591733,0.20701737344170978,0.8636010280485562,0.020230179162883517,7.406800759041883,7.648753268973755,5.843816044871722,38.50525436781384,0.6032992369227123,3.132229940141242,6.589059969059836,0.42613965034181905,0.5131738688732137,0.042538740489039245,0.07066792319054227,0.17355292942014017,43.79,21.05,-2.45,1
1.0318148208812594,0.4479435143001667,0.15502761339798626,0.06525593247313595,0.22028354587112223,0.26127255573466296,1.1904981068704699,-0.057567150754975926,17.34173010038774,4.945714612469714,21.461502740996796,26.74341556074592,0.9592706169299453,2.0925155954196364,1.2461110428050017,0.42998969536622184,0.5176474498101483,0.03254477054960645,0.0709849787494621,0.2511753238776107,45.34,6.16,3.83,1
0.5472932308890331,0.4690652567026694,0.1187303717079274,0.10813192574503414,0.22686229745296152,0.17474741673353839,0.6655638584441309,0.045839372971500716,6.125674064865427,8.023188662840932,3.8358299366156827,45.781773701894835,0.3449307837391952,3.576325527057461,11.935298086308714,0.4181215785997311,0.506946893677514,0.04304784788325989,0.06892602003555454,0.14324420678110858,43.88,14.63,1.81,1
0.419956828037668,0.41326367204514197,0.11170504889599461,0.06860573899953891,0.18031078789553354,0.12989954694457032,0.5931359215272856,0.10228437060682466,4.008978739143905,5.5146908255104385,1.9984888787723476,30.051743807703872,0.2618352829788365,2.2556910096392695,15.037233445184027,0.42916968244195275,0.505945298386077,0.03989467483273835,0.06836152792217652,0.389192862111784,43.08,4.07,-1.3,1
0.641756653154048,0.4132568704279522,0.09553871438616399,0.06989588386896455,0.16543459825512852,0.15520655433368374,0.6639824837153668,0.2347771209729951,5.596940871201911,4.699501498347333,3.5017115322083106,24.300677621957565,0.291278110584913,1.9559048622574287,6.93965719290208,0.4396314726845943,0.5097027765012023,0.0406904996892356,0.07014013915157244,0.14486210192649354,45.02,7.37,0.75,1
0.8327759202824951,0.47172218974803265,0.1795708214340243,0.1306775358888274,0.31024835732285166,0.237056335733921,1.2854067689663173,-0.027463848528439097,15.044686952243152,10.716654168813877,21.349382742800202,55.77368255424791,0.9750666250445782,4.756842521128693,2.6124259996723724,0.4302417574252491,0.5131953417244163,0.0419444904573376,0.06973009020155162,0.1898051088703385,46.64,16.34,-5.96,1
0.6821308103962913,0.4618647318489415,0.14860180786595514,0.10996678769163341,0.2585685955575886,0.18532751555888813,0.781321457992621,0.07122793184363174,5.826372182853461,5.458356095524936,4.320586687963933,28.754628753215897,0.5272490116245087,3.8410341860230415,6.655260229662572,0.42589550400152726,0.5029487093200763,0.04435778911512162,0.0700031965469221,0.159652124823532,43.13,20.69,-8.89,1
0.5348326919346171,0.438673928690338,0.10384473021485548,0.12350265982350438,0.22734739003835983,0.16371532592738894,0.6325122102243981,0.25942487428989325,4.652792627594487,7.472135141127819,3.41071798421959,45.36470992457081,0.3447585676421897,4.916886156219972,13.300633513078555,0.41557535887756375,0.5079464604988836,0.04165298459186177,0.06996495808716562,0.15451385626550276,42.46,16.71,-6.66,1
0.6339741153625147,0.41737601455012246,0.10621092793163614,0.09217612136849129,0.19838704930012743,0.1707228193334356,0.8534464103764392,0.04228253429740229,5.210599854532024,5.928505459087804,4.443521119998244,24.37230110982248,0.3575680567143997,2.9460825971888527,5.484907228219074,0.43890175178449536,0.5072241988380721,0.03831554748179284,0.07038178879886593,0.34665111050353253,43.85,10.09,1.56,1
0.4746423750406556,1.3456316277118394,0.11762854454022025,0.06945718655999972,0.18708573110021995,0.17402276507728673,1.5442095797053954,0.05834436988324753,7.485416024049235,37.38946546704372,3.1450980650150413,1964.6435361824965,0.3322705059800476,25.813879579284045,624.6684508939471,0.4347286267611868,0.5008115357990726,0.01636031158173111,0.10380890617143625,2.409021149080008,45.29,15.07,-4.98,1
0.663309881934605,0.43769023656225314,0.11590787508967414,0.0696409530092391,0.18554882809891327,0.16505335903711915,0.730946641750495,0.13102698350835246,6.080730408878998,5.258905906001429,4.711574945920556,25.53364909946935,0.39318580685906507,2.3412933968026906,5.4193447822744,0.4341313270462532,0.5098879536176949,0.0418593622854502,0.07224846746572613,0.3697654609381107,43.85,9.52,4.33,1
0.5052082666566161,0.4431279445567369,0.1017885329142536,0.08447196639648248,0.18626049931073607,0.14966040637107364,0.6665031271704052,0.06055062239171385,4.3993563667069555,5.1760379566052865,2.869770202956196,23.9777044099886,0.25820991166570956,2.7084314714340527,8.35526983494664,0.433103405017999,0.506463101083396,0.03176582351802014,0.07193275170883459,0.17226107385659398,43.51,5.4,1.23,1
0.5673111361874871,0.4055704049431866,0.09649862022635977,0.06047625791955491,0.15697487814591468,0.14770540417736436,0.6666369038870096,0.20232805949762142,5.310701978012567,4.463667605170241,3.782101416694157,20.993369351049623,0.2650668275383741,1.7510983146679184,5.550715604395246,0.43503263092696964,0.5084312799884645,0.04291085212922621,0.0706009097166698,0.14875228714415767,42.22,14.69,-0.37,1
0.7074795211125273,0.4476529546961887,0.1257413147982175,0.11707675105745244,0.24281806585566992,0.20306041719201992,0.8769642352060472,0.06328543460038709,6.609326726213785,6.62805006708585,5.9852166088038725,40.392820025340114,0.4507467068856723,4.397453090962539,6.748764942930361,0.42620508758651904,0.5069145685634074,0.03722410403573746,0.06984684045940763,0.2610146734507049,44.92,9.89,-2.82,1
0.6310979570921452,0.4375501166151855,0.10705304325525908,0.08545489149718849,0.19250793475244757,0.15889113913167582,0.7204278795866992,0.10083990842666424,5.900510833018326,4.099447796063233,4.482703693595506,27.650316154125075,0.3686221457660755,2.450985476558686,6.168223028800548,0.43388862054707744,0.5063167364161566,0.03096579357089022,0.07233726945991355,0.21342938182964658,44.01,14.04,1.07,1
0.6441166320329136,0.4029441602131862,0.11175669874871304,0.08963547635235486,0.2013921751010679,0.16983069328936334,0.8161541604954022,0.07974143343903338,6.741749677801569,5.091581667365421,4.839338702718471,21.235169071818987,0.34927759111744144,2.660528231792209,4.388031170434558,0.4375973935621077,0.5142153256786809,0.04214827846980131,0.07209259062558959,0.16692450441537465,44.96,11.92,5.12,1
0.6304923666159572,0.44682997734471575,0.11603391606140094,0.11531024337502328,0.2313441594364242,0.1749929690888221,0.7114432314371654,0.12323522615633381,6.094301226984294,7.546116527891316,5.593474144023095,37.17846704569227,0.35779873281326896,4.050053763803859,6.646757648002952,0.42713025847496133,0.5086851565397555,0.04185229771578765,0.0704195600119374,0.15442247172215687,43.8,9.68,-0.88,1
0.726888168462759,0.4516096830567643,0.1256690730463649,0.06695951170320016,0.19262858474956507,0.20619611614732192,0.9047624181775403,0.035921343283374964,5.207938972340144,4.709759059062162,6.184168430073514,25.79747137844479,0.4818571325435531,2.1872635085618155,4.171534405982879,0.4289443316818495,0.517886961902187,0.04269322186861937,0.06983470449092691,0.15103851815308128,46.01,9.61,-5.17,1
0.7747184910414107,0.4363777198708597,0.1541572343198304,0.05403430463946533,0.2081915389592957,0.2443196797776561,1.061270023967177,-0.15347175128111243,14.074074731784762,4.19356254234348,12.694258353935094,26.057828909565565,0.9242326090286569,1.7982311966106233,2.052725585302736,0.4379709187579551,0.5065200192158119,0.04336134387359214,0.07086761951053344,0.16406054694745661,44.61,10.03,-1.19,1
0.5455542358233402,0.43984312451851765,0.09417163453097088,0.055488249564475664,0.14965988409544653,0.14988774490302234,0.6644360530405223,0.24183884514425713,4.742060319066728,4.071144307781917,3.1829312340462526,22.30499311782314,0.2717388710313842,1.5905456929940938,7.007689289431572,0.43770411174327645,0.5091133011937783,0.04403508571032086,0.07048925129849923,0.15477116049570777,45.49,7.83,-2.75,1
0.5329533850762861,0.44084635386975785,0.12251165824775885,0.0819065155566631,0.20441817380442195,0.1594028898671956,0.6937814772840517,0.04798744928407268,4.55702588666439,6.515750793194886,3.7828460708504776,24.000607704141835,0.3304377215776621,3.0264627235966506,6.344590092915386,0.4275256425603776,0.5044199124216138,0.03790159489996404,0.06971135242682948,0.17078308919534949,43.5,13.9,-1.93,1
0.5679287526003954,0.42417926466507044,0.09919898266011681,0.03864322627515335,0.13784220893527016,0.16026517018351508,0.7215292967817084,0.24515280713231602,4.295500019254997,4.278216005582929,4.40180184034769,24.91155167474511,0.30966205527877383,1.306494043161174,5.659398714045109,0.4319839760079477,0.5058589369814463,0.04227201868679697,0.07394332822037532,0.18426850393699007,44.24,16.88,5.88,1
0.6508523043758209,0.4315288386085934,0.10576564048268908,0.11759115366646682,0.22335679414915593,0.17386985793611387,0.7340321760247605,0.12502571599576182,6.149977074547882,7.393555768589222,4.813678375395184,30.689246712721005,0.3677210857507127,4.062107668942196,6.375425260978625,0.4208800028167877,0.5093866679299851,0.04296056155857183,0.07318242384409974,0.21353055530381776,47.73,9.61,-7.38,1
0.7450047594698539,0.7665696718433506,0.12529948576953617,0.08242113022728252,0.20772061599681868,0.19882967826151648,1.0875872467512442,-0.24502380903704746,15.373195141510642,19.921254212841568,5.759442237305158,209.1555207574547,0.509553843488962,4.523744356421881,36.315238896348156,0.43136998820240363,0.506931431089401,0.03225009844862427,0.07333408838616794,0.43760136638659525,45.25,14.29,4.98,1
1.882245282286889,0.5101571699143523,0.1928697868377885,0.10050124676853135,0.2933710336063198,0.33824920497007255,1.9061682128007713,0.1653765751086739,19.322444860012155,7.4174706013584295,61.52812401089796,55.93266784487117,2.2633849853555406,4.145470968546197,0.9090585605204586,0.4156277513108744,0.5129438796279426,0.03790577112575543,0.06923528791279367,0.20914889912112322,45.51,3.75,-5.33,1
0.5594213391994497,0.41909681178680747,0.12487447983369299,0.0848050842150547,0.20967956404874769,0.15856708665360347,0.7243678583432555,0.05432597358962468,4.712714007940509,5.905496910398589,2.8726438972395703,22.921633888386804,0.337801974450857,2.6655486285508316,7.9792813548567745,0.42247746857284146,0.5103435452218515,0.03652216190708227,0.07057658969645113,0.3162736491971341,44.17,10.62,-0.04,1
0.39409721785615676,0.43933252984482063,0.09603813650514918,0.1120788172318363,0.20811695373698547,0.179886891365115,0.6835162753339781,-0.01833011287737484,5.218763641994199,5.268812964208497,2.3176875392825913,29.00282300492023,0.2177485177791526,3.8365148856576834,12.513689836679909,0.420371084043367,0.5109504802281564,0.042021058971788545,0.07016525279671422,0.1500188054682563,43.87,16.13,-5.95,1
0.772987249524144,0.42510621913501023,0.13258575492600555,0.065253994224508,0.19783974915051358,0.20713301186261113,0.963312563381982,-0.06937505925850643,6.087238783620947,4.819415514134653,5.681270274464481,23.482658332514724,0.5158622940182679,2.075818185489061,4.133346452123898,0.43051036118281444,0.5142649763160573,0.04282989208829583,0.07083173871105214,0.15378206476412984,43.82,9.39,-0.39,1
0.48946373413904026,0.42982318024514615,0.10249531972275173,0.07686602047530668,0.17936134019805838,0.14949836351152668,0.603766683293784,0.13680641121290946,5.169593796448152,8.384300070005265,3.0178741967638376,29.90488573847268,0.2794789267432695,2.61957235460381,9.909255253429928,0.41553476402625883,0.5055555962012575,0.028461596212675414,0.07004386269708732,0.40302657691271077,42.94,11.36,-2.23,1
1.1670111943904133,0.4330377620981007,0.18720467743750577,0.07530861196710172,0.2625132894046075,0.2778072228195723,1.3797223083712635,-0.1749071943788201,13.693379456007587,4.2842222892417094,17.858491686999898,31.31208992387646,1.4161793371706795,2.89575573431028,1.7533445977786646,0.4384340375069015,0.5109062727162936,0.022622902295827082,0.07062876299742558,0.23572950508417936,42.31,12.56,7.07,1
0.5046043116130439,0.4367184790501533,0.09244977272855619,0.06234658420261244,0.15479635693116864,0.1517514574465375,0.6830718208429678,-0.004344295806106718,4.361519609717958,4.113116980159003,2.726604507838657,23.38691723951859,0.2580950790817788,1.7569595620437755,8.577304545739597,0.4374619987184072,0.5060982009899921,0.042762339416496147,0.06993307316341042,0.15890958829484847,43.56,13.07,-0.81,1
0.6109418544188423,0.41752539307722475,0.1405191266359132,0.09040583682404921,0.23092496345996244,0.16723291630684736,0.7560935856912611,0.06971348732486554,5.270177081811199,6.229955217480823,4.946310038102545,19.89555661617764,0.468956874178486,2.92355202420021,4.022302779833384,0.4378974011556568,0.5102535649382878,0.03777150812942015,0.067767376328943,0.27470112856440443,43.32,12.58,-2.25,1
0.47966613591940654,0.46521016175359636,0.1062450855858403,0.07609948129173766,0.18234456687757794,0.14992490956869067,0.6254431783797949,0.025175512420595177,4.975220152027123,12.136538749541364,2.9677724766961004,58.622264885975426,0.27380008223541075,3.187127178393591,19.752951193629638,0.4350511302344217,0.5082063798936002,0.041987857458077746,0.07084478442244695,0.2815704682638827,43.69,12.76,-3.88,1
2.1243256030606568,0.42988659659496137,0.2263969710664407,0.04999394425279329,0.276390915319234,0.38687470299596816,2.124171232838161,0.0457661452845938,19.261521667121432,3.955579273216567,65.37997316822953,23.201903614707962,2.693551735590682,1.436744094132594,0.3548778393500871,0.43754163908738436,0.512069401733107,0.025375667865644883,0.07039290337278203,0.36856217359538335,44.94,17.72,-2.85,1
0.5913936106922314,0.4205802724837368,0.10385191520590727,0.08034986050028853,0.18420177570619584,0.1617059006483905,0.7353311026235466,-0.005777303817148163,5.122604146014493,4.841291619763554,3.4003471475778384,23.412911504339906,0.32145465619684377,2.306411680483666,6.885447422924913,0.44056241227586457,0.5116329012203196,0.04162984085804795,0.0697825344412407,0.16160807206414246,43.57,12.35,2.18,1
0.6633140667743879,0.44386159906963657,0.14622178420484336,0.09622477344990582,0.24244655765474915,0.21101410207767757,1.0425490039091045,-0.13585422913457038,8.485042950155174,7.223615369996359,7.990576155897491,44.232658590261366,0.6212113068589884,4.05513038198712,5.535603156427612,0.4205639443959785,0.5098584003222155,0.03657332196238689,0.07099822965755251,0.3438227553115735,43.42,18.97,1.4,1
0.5224432769205345,0.42053434113947064,0.1057789830715429,0.06695084663292075,0.17272982970446366,0.14898357445756083,0.6753215298894887,0.13296862749933797,4.265013150016366,3.9525937780727523,3.0421698480337818,21.810442659853624,0.2697397730961477,1.9006938243064369,7.169370465607031,0.44081060771748914,0.5063391043275329,0.0444235410048665,0.06864181907160591,0.15316389652659546,46.24,10.84,1.59,1
0.7606934065302117,0.4124714975595852,0.16522152930621475,0.1064821906805667,0.2717037199867815,0.19945191271134285,0.8200275369251515,-0.004563369655737056,9.423408177947067,5.002306649501155,9.452391076037271,20.46566781699463,0.7681433893865357,3.337412673693599,2.165131304065178,0.4136409668139016,0.5048719991774326,0.042021526883094996,0.06865742562325088,0.14898394506487264,44.87,17.63,-2.7,1
0.5150703944499708,0.42180676056636474,0.12658376481600317,0.04745236169423668,0.17403612651023986,0.17322474518830447,0.8224340488068397,-0.0741520639189055,5.148750781043124,4.197475250000808,2.908887147728357,21.799055618002622,0.34962084676352345,1.6594623674919824,7.493950267209988,0.43262354141058224,0.5051730458129262,0.021204036412387033,0.07055117660077839,0.3518878190180824,42.05,17.44,-1.7,1
1.508417156770611,0.42098561964539294,0.29546519598953513,0.06273505826441214,0.35820025425394736,0.3480018412459607,1.5098062207710665,0.07236823026877813,21.599685265112306,4.834056676365799,32.00058113287395,26.767756584259267,2.7126573831770613,1.9922312586638329,0.8364772024955809,0.42913990786454614,0.5130210461600508,0.022300235511903885,0.07109214580531904,0.34752377883879265,43.83,1.62,4.86,1
0.7126752935288276,0.42431261147994354,0.11795148102450534,0.1104425320618781,0.22839401308638346,0.1884904497111143,0.7488422048091689,0.10181683413917993,5.993256943083594,6.175125739473425,6.117313431504815,26.311592333925272,0.4219853775104522,3.7352232527944143,4.3011679274790415,0.4190296854883119,0.515920054562872,0.0405632734010018,0.0688629575264676,0.1675353172540324,45.79,13.61,-3.84,1
,,,,,,,0.14139827693836232,,,,,,,0.0,,,,,,43.17,14.22,-5.52,1
0.6025791515738276,0.41053260039824513,0.10520207353365875,0.05929136177410563,0.1644934353077644,0.16590979748567733,0.7145254020170311,0.10759640222333877,5.011433009365518,4.320393428919072,3.4068848914628322,21.9744714314784,0.30432395013803865,1.8210690397917337,6.450018750719548,0.4300856260932603,0.513620271288348,0.04338019728432226,0.06866408530783494,0.14215080568776414,43.6,9.82,2.34,1
0.7004460064455167,0.43340075514581405,0.12257453373095654,0.09294076778994258,0.21551530152089915,0.20472522133398235,0.7785235337709993,0.07737394044439344,6.75131307093735,5.543974460197916,5.478028534611283,26.111894448388384,0.45636855837783047,3.297458749338133,4.766659078792342,0.42448781341437936,0.5157978892939776,0.043416453876942436,0.07004910386227241,0.16819631838126334,42.5,11.27,-5.2,1
0.633339905789183,0.4334754091095149,0.12491473957502643,0.09291181176439632,0.21782655133942275,0.1815376492431597,0.7181663227465728,0.11951905550787051,5.88822462155341,8.29541808765284,4.4279190243770605,29.281049315344337,0.4067134280599506,3.276869192734879,6.612824027301115,0.41321916246693996,0.5012769720375343,0.04406674697861091,0.069287697545485,0.15012547391142378,43.67,10.39,-9.32,1
0.6833989721056485,0.41050866074924347,0.11100383775262174,0.0475540409644774,0.15855787871709914,0.1829366416261107,0.8300592535586895,0.07831422403015566,6.072038363124598,4.6737563949961105,6.321446504264597,20.67849050397885,0.37555660349903097,1.4728500138351681,3.2711643593010953,0.4342593185040189,0.508506607659998,0.0436956499536228,0.07022897385254762,0.16882103872961166,45.81,3.76,1.33,1
0.5641012645230076,0.4215678712140273,0.11849018414087516,0.08707114262903563,0.20556132676991076,0.15540728882057206,0.7089759840352848,0.12288642761311026,4.955217734266956,5.894587385914905,3.56231778594387,21.132532905735818,0.3306786758301101,2.673686828252465,5.932242482442243,0.4354852802864928,0.5059762885556429,0.04053359585475074,0.06878830794180354,0.21289106609270214,45.02,11.35,-4.34,1
0.7331575320065271,0.4236041946131409,0.12314198877557034,0.07411689334532744,0.1972588821208978,0.19305539824162388,0.8764886835756345,0.023868407985055125,5.888749223069717,4.79079825485152,6.407426905572275,26.27056010228257,0.4443719570447463,2.223609063657504,4.1000171347153636,0.4328348303587417,0.510572493209104,0.04443542454090609,0.07170690007700407,0.2321092840782671,45.57,10.79,3.71,1
0.5985458074367331,3.696959822739408,0.0891658397003837,0.13033763726383388,0.21950347696421757,0.3561654521077344,3.8971077155872473,-0.2091771874199771,6.127655670075293,96.77644506610751,5.06712202963857,3525.293309556956,0.3301422683488689,47.141925743731086,695.719047012651,0.42526069711788617,0.5066575665427395,0.030056624703956095,0.12010121942371545,2.655242030733871,45.9,12.52,-5.12,1
0.495411747115926,0.4171645609421336,0.09841968986288556,0.057448746211471925,0.15586843607435746,0.1436965931902217,0.6765263330780252,0.09298208761804988,4.65777527130152,4.2895013635210075,3.72416796322245,25.799770183885368,0.2740430013877893,1.6983803283257197,6.9276602018673,0.4352299828152646,0.5085483070994143,0.02011127474966753,0.07230680539748223,0.22861043355455893,43.49,1.72,3.32,1
0.6195751798085334,0.43976242022045253,0.11013752111478192,0.07727230070615282,0.1874098218209347,0.16547293189542264,0.7387569768272377,0.10918442925433139,5.945197861977728,6.771692261575093,4.04827052861855,26.713572695021085,0.347548589192721,2.79171309015131,6.598761744348381,0.434433030077847,0.5086181597949909,0.024050497253148555,0.07059609923778619,0.23891672026478095,44.43,7.59,-2.41,1
0.6496321812986776,0.4401519073779908,0.1019776704902561,0.10321788436974681,0.20519555486000293,0.19169057325759173,0.7819779254057536,0.08911083714079013,5.558341814959453,5.674338531133877,5.151761596843128,27.51066722564716,0.3588141857216552,3.626074330665037,5.3400505261161575,0.4263106829307974,0.5064136083496958,0.03814791765322708,0.07067870883020017,0.18991533158061744,45.76,4.74,-0.36,1
,,,,,,,0.0832980430776311,,,,,,,0.0,,,,,,42.16,10.42,-0.77,1
1.6439255938308717,0.42009917175896566,0.22425001878895093,0.057981095067305234,0.28223111385625615,0.36429402918668463,1.9136040579702,-0.19343557616581758,36.624248433105144,4.5589392447279975,96.70382280449783,28.542679405161046,3.6098015631998788,1.9570547591085379,0.2951556471853715,0.43752792252199585,0.5164169558121008,0.0445833564592052,0.07082621317918493,0.15349277071133685,46.94,11.67,3.02,1
0.6429202378771464,0.43628949929102845,0.09646146620536027,0.09642215810942298,0.19288362431478323,0.1855891746726417,0.7625019769735024,0.05059815654504127,5.2975175400620795,5.745978234384078,4.8505915170760945,22.60889027765117,0.3147835314899748,3.102094797245849,4.661058388045767,0.42140243035801983,0.505340459614991,0.042465895666240365,0.0696186439553092,0.15575790627871872,45.72,10.96,-0.13,1
0.537282425387589,0.4255420664698027,0.09127802241169425,0.08107563913271822,0.17235366154441245,0.16494721373163587,0.7207258066210569,0.005902361077259654,5.003156481896492,4.775391622474513,3.7638800695687316,22.914225610382598,0.2429399129442561,2.3246028021149527,6.087926604156686,0.43250848329501473,0.5157637178450184,0.03156704977607048,0.07051013082232414,0.20594537369764826,45.25,5.89,2.51,1
0.7649112001846198,0.4336140915942444,0.1568203001497079,0.1032807636653725,0.2601010638150804,0.20753410906024913,0.881344815369088,2.583177876954411e-05,7.492023416957719,6.906852367431032,7.752540477665103,33.6712681988819,0.5984964248515515,3.594307698950288,4.3432560327660426,0.4185720613613875,0.5071843993523134,0.03972410251337767,0.07063434197835688,0.15790985777290012,43.12,11.37,4.2,1
1.0921919817152543,0.4284852932568671,0.16001874129515828,0.10459577688540968,0.26461451818056797,0.22069184909388637,1.134116386747527,0.0965374513467802,12.065760543974394,4.854047373812024,21.77665495971251,28.477489998607428,0.9792201772157283,3.487368676293148,1.3077072696101248,0.41913685505773046,0.5084803644126286,0.04217629047034082,0.06946050042166647,0.16655031742852358,41.63,18.91,-4.43,1
1.9433060672675813,0.3924475522651053,0.4393911910194073,0.08446041003769118,0.5238516010570985,0.475912293795702,1.959839156707201,0.07347475315367268,25.781591671863985,4.912273932482021,74.92366625400508,22.364919697720662,6.529894963524121,2.402486982136391,0.2985027404011364,0.3757980894916379,0.4420129820966497,0.038024174443235505,0.05960802766187369,0.12823805652405534,42.08,15.15,-1.31,2
1.6597448876651282,0.3513704366160245,0.40424113382583676,0.07476310486403485,0.4790042386898717,0.4711391463197785,1.7600868019178673,-0.03472824081492287,18.059924485217504,4.6672116323468344,41.11932438356631,16.01295411510506,5.833754630700896,2.1690554259406563,0.38942648876557845,0.36602205649930464,0.4417622584098599,0.03974575516250181,0.05994881739750842,0.16761904169068623,44.07,10.59,3.06,2
1.9205029192612455,0.38300639051528595,0.5361377561994976,0.0852695144133718,0.6214072706128693,0.523219357258922,1.9253314570172586,0.07834377153685229,20.980904891492397,4.468358296559912,58.88151700449394,22.01087487671293,9.96233855865011,2.3754366182450046,0.37381636881116737,0.3628343740512038,0.44633940571172803,0.040331585132311,0.05988009211336463,0.1446855805685207,42.3,7.61,-1.12,2
