id,angle_133,angle_151,angle_diff,depth_133,depth_151,depth_diff,lr_133,lr_151,lr_diff,total_diff
dd66302c-e533-478a-82f3-1a7a8bf5247c,0.7675639643984378,0.7729925381823812,-0.005428573783943458,0.5044430611991011,0.5139446545539457,-0.009501593354844573,0.5306484236276179,0.5143127509643949,0.016335672663223,0.01966224531859258
1f8bdb24-f0c6-4738-9ea6-16ca5ca1542e,0.7053889592487322,0.699751150503475,0.005637808745257211,0.4745961034620559,0.4909843292588219,-0.01638822579676602,0.5089926602210118,0.5006495998048379,0.008343060416173831,0.019234486978388914
9cdd26d9-7a02-4038-92e7-f01281567bf5,0.4257176427131149,0.4195996154126669,0.006118027300448026,0.4890661957297513,0.4819082065481649,0.007157989181586388,0.4883601332251046,0.5051081187557431,-0.016747985530638554,0.019213591192362076
dd720891-ae4f-434a-883e-bde0f34d75b4,0.7429164659428377,0.7360976889402714,0.006818777002566279,0.4561584204277921,0.455619129661276,0.0005392907665160984,0.5443261978059384,0.5268873434845628,0.017438854321375596,0.018732330190975616
c645dddb-0761-4fd4-bdd1-0f3d7c701817,0.4499904504428325,0.4448104534803583,0.005179996962474176,0.6491615576679108,0.6461261154141987,0.003035442253712106,0.4206291496868647,0.4381767189125607,-0.017547569225696003,0.018546252018600846
2328e394-ac6e-45af-8992-b192091defc1,0.4595706795513971,0.4593613266453286,0.000209352906068494,0.6508990398408725,0.6350119529330999,0.01588708690777263,0.469838549290451,0.4614265804999541,0.008411968790496882,0.017977891366528317
b8f3ce46-1c1f-44b8-a87c-e00759676935,0.7537413565438557,0.7514102593442745,0.0023310971995811336,0.3814309679492256,0.3808373259701377,0.0005936419790879,0.4723874762879632,0.4547113186130746,0.01767615767488856,0.0178390856015871
c4377357-3ce0-4a03-aab7-f0b5caea35b2,0.3562475257739956,0.3623888509858324,-0.006141325211836801,0.2330825367902694,0.2335794278838484,-0.0004968910935789772,0.3850238949492817,0.3683328798046336,0.016691015144648103,0.017791929706338565
d3d48369-d779-4d9e-bf7f-9fa75a4971e3,0.4647169618654711,0.4634803915103771,0.0012365703550940021,0.5033895789036616,0.4991805465908048,0.004209032312856853,0.5861352012581095,0.569524055440132,0.016611145817977513,0.01718066426654925
192e2700-f8b2-4133-8506-d9c34733acf6,0.7570956561617328,0.7600638175851598,-0.0029681614234270404,0.5823376354749236,0.5970615151373914,-0.014723879662467798,0.4232495201937863,0.4152003199039344,0.008049200289851899,0.01704089903310577
25557b96-4ee5-45f6-8259-2ece9f5c9590,0.3488996339260086,0.3535400001314113,-0.004640366205402702,0.5165852774752872,0.5114266278690409,0.005158649606246235,0.4425383260308229,0.4578217771826072,-0.01528345115178431,0.016784771174765685
b672879c-bdf3-436d-b9c2-adfbe5327e85,0.4045679238876058,0.412081176216528,-0.007513252328922193,0.5400616292108358,0.5495740751449806,-0.009512445934144798,0.5847950400524529,0.5962814958680681,-0.011486455815615249,0.016699528598501337
3d5c5c96-0782-43bd-a19d-08949ff9cf7a,0.6246398982233948,0.6318253409191205,-0.00718544269572563,0.4666502062646647,0.464152905318816,0.0024973009458487128,0.4859283908466109,0.4718308933815526,0.014097497465058284,0.01601894295904129
0974bc06-2812-4db2-9df4-161441bfad99,0.3281908140456369,0.3226692726038456,0.005521541441791289,0.3623392108291113,0.3612008335470075,0.0011383772821038085,0.3031605495581448,0.2884626765700482,0.014697872988096605,0.015742007276838887
edb762ad-c1a9-4fd9-8cbf-b2131bfc0b42,0.4095998707292096,0.4079574323741146,0.0016424383550950328,0.4725613270296529,0.457286989824441,0.01527433720521193,0.4975649849418175,0.4955182249228194,0.002046760018998117,0.015498135609942823
39f95c12-deab-4d77-8a9c-feecda4d5a66,0.4692444834231511,0.4672491542749385,0.001995329148212599,0.6811095051510693,0.6740592185791876,0.00705028657188167,0.3758012144755759,0.3893547709600655,-0.013553556484489582,0.015407360985373562
e189712f-8ac3-44e6-9121-ff74c7e05827,0.4775222710789946,0.4748394427352233,0.0026828283437712597,0.564025521957259,0.5661980426247368,-0.002172520667477862,0.4161511133773714,0.4309288072928516,-0.014777693915480228,0.01517556099234497
57db5561-1406-4eb1-8192-8263bc4f0b0e,0.5875314931291759,0.5845748270661025,0.002956666063073321,0.586709338254516,0.595795913222691,-0.009086574968174999,0.4349493221043072,0.423354762421938,0.011594559682369221,0.015024697437513203
5644fa6c-7ccf-4a8a-a119-f9ca936e47e0,0.7015945088731526,0.693913159859064,0.007681349014088568,0.6052261362310077,0.6007420572196751,0.004484079011332631,0.3855178040295658,0.3735107762027009,0.012007027826864913,0.014942516671940562
b25e72bc-5461-4854-b9aa-8e6d06d865ca,0.7319161232886532,0.7342159897190468,-0.0022998664303935934,0.5022297414798182,0.4973603590875735,0.00486938239224477,0.4812402233932821,0.4950472930607846,-0.013807069667502503,0.014820102674503387
7a64058b-c3ef-433e-8f9c-f8e7c19c7832,0.4204178808643256,0.4234490131257474,-0.0030311322614218206,0.535759060096293,0.5383589743905377,-0.002599914294244665,0.5545859200825518,0.5403387279181318,0.014247192164420053,0.014796276615877457
0df1be82-cfff-4cfb-aa47-532fd6e1eb80,0.5866295288390787,0.5856070905864953,0.001022438252583413,0.5485836105694838,0.5578312695011987,-0.009247658931714864,0.4798040579019789,0.4912182013356269,-0.011414143433647994,0.014725734142023654
e7d5dab3-1d82-436d-910b-fb80ef6f013b,0.478538193656585,0.4788469819323886,-0.00030878827580360646,0.5387728901379162,0.5323871965064447,0.006385693631471456,0.5260114471963971,0.5391478783197301,-0.013136431123332959,0.014609526207661894
6ead2901-f092-4aab-a352-f70640fec4fa,0.7240941186137221,0.7241180724900259,-2.395387630382828e-05,0.549519712659085,0.548510471939652,0.00100924071943298,0.4749965822920695,0.460442589624383,0.014553992667686477,0.01458896306078754
b365d5d8-8bdf-40fa-b232-d528ca137308,0.47916952384472,0.4784620555467571,0.000707468297962921,0.5320196618821249,0.5200732444758415,0.011946417406283438,0.3806891735356449,0.3728942218332704,0.007794951702374486,0.014282110218035897
ac4245b5-53d0-4c93-bf2a-f4cbf9340fac,0.4102871845857706,0.4112596712255931,-0.0009724866398224674,0.5538301239663849,0.565064140048069,-0.011234016081684173,0.5283112751208864,0.5196044139881058,0.00870686113278063,0.014246342631486083
992bff70-9d10-4c95-abcf-b494913367dc,0.4042314782756124,0.4022248521035414,0.00200662617207098,0.498920149212068,0.4942004491068417,0.004719700105226321,0.4252100588530403,0.4384240085274339,-0.013213949674393599,0.014174293057331653
7a3e2a4f-8161-42ec-9490-7f5363b84710,0.288501178229875,0.2926070413229376,-0.0041058630930626006,0.4378621961310403,0.4278106854123638,0.010051510718676548,0.4201956405714039,0.4292991930023887,-0.009103552430984818,0.01416917945155374
798a1976-9ba7-4a37-a74a-0f4e6098ff76,0.7263663718560455,0.7217578174792144,0.004608554376831053,0.6045390470074484,0.6171827693994794,-0.012643722392030932,0.4606504190975492,0.4562644727654845,0.0043859463320647385,0.01415411652483846
7fa9f4f8-0044-41c5-9af6-a74d57cc2abd,0.4169498422799329,0.4167148466449911,0.00023499563494183695,0.5481995533193078,0.557493369490641,-0.00929381617133318,0.5177012286793814,0.5075210706697044,0.010180158009676976,0.013786437504916422
9bb0f312-c818-4f78-9fc7-a19083f8725c,0.4238309813753403,0.4220109410145036,0.0018200403608367166,0.6099249986418438,0.6196911009796566,-0.009766102337812832,0.4810954945829093,0.472107662686625,0.00898783189628427,0.013396657194374006
cd21a66f-481b-4a44-8d0e-a800fce8fb29,0.4199587685727672,0.4224222050126893,-0.0024634364399220843,0.5351413719779834,0.5345058616738673,0.000635510304116127,0.4961682717770387,0.4830645189147299,0.013103752862308804,0.013348435545660021
0825a9a1-8de2-421f-8fe3-c34dabc51e76,0.4072857739263167,0.4111445626357931,-0.0038587887094763684,0.4673950916282726,0.4568783539372988,0.010516737690973776,0.5412798238200754,0.5343210610337423,0.006958762786333117,0.013187736783905925
717d0d4f-5a7a-485b-98ce-0692b7adbf23,0.4844431444600047,0.4851322110472019,-0.0006890665871971957,0.5358723810080527,0.5321485543882059,0.003723826619846826,0.6047001530182042,0.5923712701683194,0.01232888284988487,0.012897404769272643
c35100f9-25a1-4ae5-809d-95199bc5a3b4,0.4980283545827367,0.4982531219069616,-0.00022476732422488377,0.5903999464677945,0.5933920714889277,-0.0029921250211332184,0.3954427553520759,0.407803941533941,-0.012361186181865103,0.012720151583800542
c60297e1-9fea-4590-b460-cf778b2b8222,0.3805426340582949,0.3918481600695591,-0.011305526011264166,0.3411923396370904,0.3419769368079295,-0.0007845971708391186,0.4529930015882414,0.4583243255710213,-0.005331323982779912,0.0125241177941292
f1b1e504-f4df-49c9-9214-b3e8418ddfa4,0.4808123759586595,0.4824984215219587,-0.00168604556329921,0.5723670158858348,0.5636821866370985,0.00868482924873637,0.4055747201807806,0.4144279954933112,-0.008853275312530606,0.012515969498232712
604d9e27-3b12-43ca-b6fb-636da09e47bb,0.5860229992482217,0.5854892634268268,0.0005337358213948207,0.5172274616156196,0.5278361335072207,-0.010608671891601085,0.4034630881042245,0.4098738791477607,-0.0064107910435362014,0.01240673345544954
9bd94061-4286-4096-91d0-46e192e547f5,0.7043361472681056,0.6963036277829069,0.008032519485198675,0.3612398872176557,0.3705817217243966,-0.009341834506740865,0.5677475054402437,0.5689862575729245,-0.001238752132680876,0.012382477461221245
67e7d6ba-30bb-43a6-b00c-940764f061a9,0.4060072550497513,0.4149048008608034,-0.008897545811052066,0.3219144582691589,0.3280042077051576,-0.006089749435998715,0.4325224124168876,0.4265418822135287,0.005980530203358925,0.012329562488843843
191fc21b-6813-4455-a5bf-d87b2994e469,0.339576159028384,0.3365833657642497,0.002992793264134319,0.3760129794497822,0.387855290085989,-0.011842310636206832,0.4301986861661235,0.429933377711414,0.0002653084547095119,0.012217508800995626
f6837189-b51c-4d91-ba72-3e3f6de8b5ce,0.6004794939911112,0.6002388615386298,0.00024063245248140408,0.5171327648961725,0.526592517653189,-0.009459752757016493,0.5755391804848502,0.5685213312642883,0.0070178492205619225,0.011781130416204124
b1d85fa8-b0a7-4b7d-81fc-edd5f2979197,0.4002988836791248,0.3985630781672793,0.0017358055118454896,0.5279528244765004,0.5249790735018253,0.0029737509746751156,0.4706957724060863,0.4597200688244154,0.010975703581670881,0.011503142385758659
dba37ff4-67ce-4d3e-a064-6cf036308335,0.6898013277848511,0.6865977144724039,0.003203613312447229,0.6321952999731,0.6294723237962255,0.0027229761768744476,0.4474870694917486,0.4368408524150284,0.010646217076720199,0.011446382640824291
5a895b31-9aeb-487e-80e7-b90374179298,0.3988074050259694,0.4089305113408526,-0.010123106314883223,0.464255797677864,0.4597755953869735,0.004480202290890523,0.5270923947568948,0.5282901961548401,-0.0011978013979452307,0.011134820259826777
9f3ec3b4-6f9a-4c31-bd0f-57050524b006,0.6967674662623183,0.6884166387395892,0.008350827522729087,0.6043571514075683,0.6037598780825251,0.0005972733250432238,0.3802152509176539,0.3730903778655871,0.007124873052066827,0.01099349224528975
79363fbd-902e-4df3-95af-d8ab53e608df,0.6094410280961932,0.6081911113144809,0.001249916781712268,0.5024826085463753,0.5058799041502235,-0.0033972956038482716,0.5012623995947582,0.4909019548649454,0.010360444729812734,0.010974640056996731
c31abcd3-6db4-4870-8e60-249fd46a3fbf,0.3807230100968978,0.3843566429735827,-0.003633632876684889,0.5963323920845731,0.5904132008916079,0.005919191192965245,0.5500231125652297,0.5583500617905611,-0.008326949225331393,0.010843347991402364
429040df-7594-4803-90b1-9db6d53c8f3e,0.4091924167673373,0.4030873372792254,0.0061050794881118975,0.5723826919015039,0.5706166762847501,0.0017660156167538243,0.4372082140490411,0.4458736234166319,-0.008665409367590804,0.01074616797852674
d37d6b1e-64fe-4c76-8665-1ad40794b852,0.5799049150804488,0.5745028958525095,0.00540201922793937,0.5855036989594089,0.5884184127304417,-0.0029147137710328064,0.4762631414521449,0.467876752982426,0.008386388469718897,0.010392732060007561
e6e7870e-22ac-467d-bff4-f9ae912f3f0f,0.3538284144612099,0.3448164964071945,0.009011918054015411,0.3169547674468005,0.3162833000163313,0.000671467430469197,0.4563320802926797,0.4512353582600353,0.005096722032644385,0.01037507161423537
32598900-0004-46dd-856b-26f0dd8210dc,0.7799327683778802,0.7837269077646879,-0.0037941393868077267,0.375295964981627,0.3671276783049838,0.00816828667664321,0.4683216651049583,0.4723077174899338,-0.003986052384975458,0.009849112372905552
0f1dd6db-34d8-4be7-9387-b6ef8b0f1b49,0.4144451030626433,0.4146165345554683,-0.0001714314928250027,0.5110036453733359,0.513523383192426,-0.0025197378190900954,0.5011220495759471,0.491640797721345,0.00948125185460208,0.009811860382418845
7f1d177c-4a2a-4c9e-aca3-5177309e90e0,0.4395101412441766,0.4452923382926155,-0.0057821970484389085,0.5437640411317304,0.5362957155314471,0.007468325600283321,0.5573583730733781,0.5561768404978906,0.0011815325754874761,0.009518703126254172
8465f30a-7737-4ce4-9365-6505391e6dad,0.4160698685572494,0.4154015317803676,0.0006683367768818282,0.5760315790960431,0.5841239303897996,-0.008092351293756517,0.5128808949539811,0.5178191868271612,-0.004938291873180067,0.00950365982838253
15b2802d-15c6-486c-96d7-a0689cbc2f7c,0.7406611820549196,0.7351181129454176,0.005543069109501975,0.5327394318814513,0.5256040833288889,0.007135348552562482,0.426655997242895,0.4278994252802572,-0.0012434280373622153,0.00912057714201075
d5cc9ade-6bfd-42d2-8404-99d7506e535c,0.4743352531868708,0.4717088764449744,0.002626376741896419,0.4812720150551136,0.4779507898306492,0.0033212252244643747,0.3880180781616986,0.3960515261340354,-0.008033447972336794,0.009081006447868818
74e83f08-1323-4ac8-9c27-b55176b40c1f,0.4013762663287574,0.3975755943150055,0.0038006720137518935,0.7434507380587346,0.7447261210886005,-0.0012753830298658508,0.4856250508469368,0.4929582643520434,-0.007333213505106573,0.008357495434666065
2f44c4e9-54f6-44bd-914d-0b0bf649b507,0.61823734853451,0.6208203747195498,-0.002583026185039805,0.4663475727033784,0.4682297626425896,-0.0018821899392111874,0.4919969256808878,0.4844703800557227,0.0075265456251651375,0.008177013653379916
ecb5740a-df21-45fb-8304-56ba8ed6399c,0.4953647798957156,0.4966554729040412,-0.0012906930083256274,0.4977471666977102,0.4898855152265649,0.007861651471145259,0.3803927232162297,0.3810610106443983,-0.0006682874281686013,0.007994877133649351
785dd843-2a3c-411e-bf09-88efe5fc8dba,0.3188432083406944,0.3217971637341919,-0.0029539553934975205,0.296140784542372,0.2953835810498857,0.0007572034924863136,0.4291009151766419,0.421755335573423,0.00734557960321891,0.00795341117402038
a65ce004-07fa-4a70-99a7-290b581b688e,0.4418477895119224,0.4464749732928041,-0.004627183780881727,0.5497052760918484,0.5556021848760859,-0.005896908784237542,0.449346245098442,0.4472605658115609,0.002085679286881137,0.007780386946636897
a006b717-fdb6-46e4-b65f-de90ef8744d7,0.6085057961635862,0.6080041971235866,0.0005015990399996895,0.510147551239229,0.5175644976306722,-0.007416946391443302,0.4499989762263068,0.4478183510303489,0.002180625195957908,0.007747116987352063
00297ae4-9e7f-42fa-988f-b36ddcdf58cd,0.5907500718050268,0.5897195891401125,0.001030482664914345,0.5260207523442417,0.5192375892546574,0.006783163089584376,0.4922407633717825,0.49524484054633,-0.0030040771745474815,0.007489838162018324
af3af253-afb4-45e1-bd9e-e8d31a9ec80a,0.6219532132634706,0.6252691896906265,-0.0033159764271558645,0.4480681608014986,0.4495358155056724,-0.0014676547041738153,0.4288873742667354,0.4224950625935786,0.006392311673156792,0.0073492420373065335
f0f9153d-1bc8-405d-b232-4c0004aa6ba5,0.586030677454744,0.5820103549910061,0.0040203224637379575,0.5256153670910481,0.5299720821188036,-0.004356715027755587,0.5155013351998781,0.5113954727772417,0.0041058624226363305,0.007211245716180005
0f30d96e-9d46-4810-8842-90642efc0467,0.6295500560282925,0.6356544234852305,-0.006104367456937987,0.4667539996875538,0.4656933097053243,0.0010606899822295235,0.4362963028002417,0.4398567550159356,-0.003560452215693899,0.007145990852776486
34eb105c-42a4-4cce-9dca-d993e0d7bb82,0.4346529224902473,0.4312201053188108,0.0034328171714365086,0.4828595869365345,0.4886135312435926,-0.0057539443070580565,0.4258783305026149,0.4243207808941251,0.0015575496084898055,0.006878813095595919
ff50fadf-5497-42aa-9da5-880ae6e8a666,0.796053863794713,0.8017198476096667,-0.005665983814953757,0.3876134250666647,0.3866989599065764,0.0009144651600883069,0.5437252122737983,0.5470385057615552,-0.0033132934877568854,0.006627030470455485
35f900a0-efdd-4549-be96-f69ecd5f1b40,0.4656915148260412,0.4621788165108558,0.003512698315185414,0.620884514340019,0.6222069766760702,-0.0013224623360511556,0.4343546333187181,0.4289839140082893,0.0053707193104288176,0.006552295933120948
e21ca5f3-be9c-4100-854e-e5b6aa0e7244,0.600101218587745,0.6032048240253879,-0.0031036054376428757,0.5477060497158961,0.5512693136693416,-0.003563263953445528,0.3952601121580931,0.391109456556506,0.0041506556015871165,0.00628944819817106
2a6b2843-db7e-4d80-93c9-4b41b5e03dc5,0.6056907257956547,0.6066484036461759,-0.0009576778505211436,0.4578522067428276,0.4521221698511216,0.005730036891706036,0.4490791975808819,0.446828111924745,0.0022510856561369086,0.006230397762338798
1336d1b5-00a6-42a5-a0ef-0fcd103c3157,0.6058628237933334,0.6057089759105102,0.0001538478828232437,0.5217476228485818,0.5247736085825857,-0.003025985734003922,0.5305581487983989,0.535979714158376,-0.005421565359977065,0.0062107672461578925
bae72d01-fafe-4a75-bbb5-ed63e9ae6711,0.4122411528443299,0.4130755263901869,-0.0008343735458570256,0.5189025472668962,0.5198050271517131,-0.0009024798848168425,0.5616919012008531,0.5570970379951987,0.004594863205654387,0.0047564079971341355
4bdf6d0b-32fc-40ac-91b2-c4f596676a14,0.4862398666555837,0.4839836512787303,0.002256215376853443,0.5381505930177238,0.5419510789326043,-0.0038004859148804693,0.3685895903704733,0.3679607796730204,0.0006288106974529084,0.004464258494888706
50e5f025-325d-4d94-813b-f09fe4f862b5,0.4785923704724799,0.4781055731348664,0.000486797337613476,0.6439528970378547,0.6396279674945201,0.004324929543334632,0.3953763399019079,0.3947085674802254,0.0006677724216824776,0.004403170131834104
2f06c71d-f215-4cf4-8f77-5c09c9fc53f8,0.6195977083501459,0.6230628064615036,-0.003465098111357645,0.4904255717839139,0.4898361843380202,0.0005893874458937076,0.5032042818576542,0.505451068517973,-0.0022467866603187447,0.0041716103341153145
f219676b-ba2c-4ae7-81fc-2779a95c0bd6,0.4049253571356254,0.4022372898938397,0.0026880672417856633,0.4274188511284076,0.4296779767913079,-0.0022591256629003187,0.4897194219412353,0.4883694891888944,0.00134993275234091,0.00376187090328452
e6e8db77-d4d1-4594-bea6-31783f8c0261,0.5940047272022176,0.5928294260727559,0.0011753011294617366,0.559177037248529,0.561532280692724,-0.002355243444195021,0.4344195246621339,0.4321273465384581,0.0022921781236758254,0.0034903559957396445
11cbabf3-255a-49d7-9a19-88724ceb786f,0.4287662223147691,0.429010374998978,-0.00024415268420890923,0.6051223548146084,0.6031825177111259,0.0019398371034825557,0.4780896391922055,0.4804951206969043,-0.0024054815046988254,0.0030998257677976246
84803ccb-9762-461e-af88-54b7a7a15bd1,0.4270799797062246,0.4249151185394806,0.00216486116674397,0.5290564246134042,0.5273274815922157,0.0017289430211885337,0.3954400620022306,0.3968055812931814,-0.0013655192909508007,0.0030887717260670742
52ffbd2a-969c-4e52-af66-c4b4be3c3cbb,0.5068330356283879,0.5092308229888758,-0.002397787360487902,0.518523510546148,0.5189937221029409,-0.00047021155679294324,0.4017201498275551,0.4035611373234937,-0.0018409874959385841,0.003059365635954519
8593de57-15f0-4ff3-a85e-d95259670153,0.3281541432848019,0.3266776016456495,0.0014765416391523956,0.5766205828381221,0.5740997552920811,0.0025208275460409935,0.5295172313545938,0.5303889189839899,-0.0008716876293960452,0.0030487023554738825
d26962eb-9d64-4c49-881a-d1c2b65839b9,0.4704603329051125,0.4698845725641556,0.0005757603409569101,0.5282745822279807,0.5259809014800377,0.0022936807479430055,0.4722013173110149,0.4713501350894618,0.0008511822215531151,0.0025133608013954735
ee10a9cc-e5a4-4e0d-b8a8-92a44ba5647f,0.5983603235509238,0.5982447565325809,0.00011556701834292138,0.5133616727037998,0.5143172241155742,-0.0009555514117743913,0.4040515139272641,0.4031695466930611,0.0008819672342030294,0.001305488582286512
