kin_vx,kin_vy,kin_vz,kin_speed,kin_horizontal,ball_vx,ball_vy,ball_vz,ball_speed,ball_horizontal,ball_x,ball_y,ball_z,peak_frame,vel_transfer,id,participant_id,angle,depth,left_right
-0.5395512,0.7699342,11.057796,11.097692,0.94016707,-1.2812913930748973,-0.34380906438727293,1.60334177110463,2.081013489070072,1.3266168650830061,5.719751982144262,-7.678789854722121,1.555058376052288,114,0.1875176907133223,8f0c095b-dbc8-438f-9217-7ff1fd29a121,1,43.88,14.63,1.81
-1.8314172,0.5202247,8.750726,8.955441,1.9038705,0.6940344199026957,0.4412192309389585,7.4044835256183195,7.45001573601782,0.8224099864179892,5.699975174393812,-7.691684981448067,1.7187486400889411,106,0.8318982103658831,8ae3ff26-ce1c-4a15-86cb-568b34649aeb,1,43.08,4.07,-1.3
-1.772909,0.45879972,8.119189,8.323156,1.8313121,-0.2336313278971404,0.31543943867361435,7.8626891704895145,7.872481605477322,0.3925374336871657,5.648002526138801,-7.684751191721252,1.7589677659866663,105,0.9458529033921876,7795ea00-96c1-4c38-bbd9-174268ec282d,1,45.02,7.37,0.75
-1.0334986,-0.31905562,10.351453,10.407809,1.0816265,1.2112560666086236,0.5442759082911769,8.750742107619612,8.850924525568463,1.327922257981385,5.732004345266899,-7.696274832452811,1.7461732889428614,110,0.8504118692590513,e5cd0563-b58b-4607-8d6c-1b6ce371c7cd,1,46.64,16.34,-5.96
-0.26452202,0.69490194,11.665167,11.68884,0.74354595,-0.9037526070813685,-0.5722469650065565,-2.8043732724572603,3.0014571153088676,1.069689377233216,5.822359373765396,-7.713587595653852,1.308953424056517,116,0.2567797264569483,3b525534-2059-422f-8bf4-38ba93c194d7,1,43.13,20.69,-8.89
-2.0445447,-0.10555495,9.799922,10.011481,2.0472677,0.6593299205506173,0.2947143349942274,6.9700304148041115,7.007345893180866,0.7221997531046194,5.741819141035414,-7.6762086313591595,1.7178390528375607,111,0.6999309786068508,e75ebc4d-2fcc-44ac-a24d-82d44ab39ea4,1,42.46,16.71,-6.66
-0.994182,0.47148153,11.544145,11.596463,1.1003147,-1.593943621589984,-0.449032892371702,2.287374483015452,2.8238924966771126,1.6559851470466427,5.731837987385184,-7.739006359438008,1.548678957559625,114,0.2435132546138567,9a6a34ca-c5fa-4ce2-92bc-3dd5a8dc7e6e,1,43.85,10.09,1.56
-1.3979489,-1.0624216,8.625594,8.802492,1.7558476,-0.303367326677444,-0.23064395808703866,8.736191714677098,8.744499645256454,0.3810884022080371,5.653105037905876,-7.69622791935671,1.8044506889761167,105,0.9934118093451858,43d8823c-56fa-47ef-8571-c15f2ed1fd90,1,45.29,15.07,-4.98
-0.32479405,0.5920864,8.269939,8.297466,0.67532027,-0.19039153384315502,0.2964991692584413,8.408897938506366,8.416277397623412,0.35236443283920565,5.600708340158447,-7.70665729814529,1.7883390584657393,108,1.0143189638337147,90baa382-576e-4209-97a6-e671a4760590,1,43.85,9.52,4.33
-0.5893372,0.6661308,9.560019,9.601302,0.8894091,1.3720503028053543,0.5750995164919092,8.967949989750364,9.090510904562022,1.4877034271982748,5.6717779547802625,-7.7089833676620465,1.7701096055149554,109,0.9467997950138564,71c43ca3-6cdc-4a49-984c-0bf4a2721439,1,43.51,5.4,1.23
-1.6573884,0.6049578,7.6906104,7.8903995,1.7643442,-0.23495183379710738,0.38409362123609475,7.596442265220583,7.609774330616415,0.4502557873907677,5.692312680509917,-7.681738689269024,1.7740817296680598,109,0.9644346110774528,3b502380-da4f-4690-99ed-831c3a9dba91,1,42.22,14.69,-0.37
-1.1984348,0.17725484,10.016912,10.089906,1.2114724,0.41313218708911204,-1.2174063573052445,9.234535094077744,9.323593451377516,1.2855957540441154,5.656973497778386,-7.771864176055436,1.7587753993445874,110,0.9240515910367794,4d86ba9a-6bb4-4fdb-95c2-24599e03f534,1,44.92,9.89,-2.82
-0.37133723,0.120108806,8.410133,8.419185,0.3902787,0.7541051560096493,0.3112915038131729,8.38262459353608,8.422230824598822,0.8158290180341737,5.635350912075732,-7.7045944644779585,1.8021734641199791,112,1.000361809362719,a8dee93e-c892-4bac-ac34-3667195b96f0,1,44.01,14.04,1.07
-1.0854295,0.76553434,10.614699,10.697478,1.3282319,1.204746937636722,0.9868753260595373,9.58439597756477,9.710097030807153,1.5573497015539501,5.693406530844466,-7.70156488834235,1.7948547865667859,112,0.9076996244914262,decaa0dc-3fbf-46d2-9d67-c85ead0ee484,1,44.96,11.92,5.12
-1.3243567,0.79104,8.795415,8.929669,1.5426162,0.2446700233957935,0.16073496030809833,8.594027110845493,8.599011636796469,0.29274416785607205,5.6443075994758845,-7.720504102380081,1.7636942153279322,109,0.9629708862317858,43de3be3-2ee8-4ea4-a6e1-81098468130a,1,43.8,9.68,-0.88
-0.67660624,0.33418432,10.061649,10.089909,0.7546358,1.7019133034239875,0.5880078241352071,6.623613685534207,6.864001773660305,1.800628249699468,5.682537596191978,-7.713393128252798,1.6993649895420868,111,0.680283840604855,98498bb2-2b36-4049-896d-8bd1086e76f5,1,46.01,9.61,-5.17
0.27122316,1.0580697,9.338962,9.402621,1.0922791,1.257755089746556,0.6281583139112045,9.367281973275988,9.472196276470438,1.4058914371739855,5.637358810339079,-7.687093332580025,1.827894542520115,106,1.0073995330931893,b2d38fdc-f98f-458b-826c-e4350d141089,1,44.61,10.03,-1.19
-0.16032739,0.66729164,10.509254,10.531638,0.68628204,-0.9428545547730648,-0.46038524090544686,2.306815799964929,2.5342313265500676,1.0492517722166976,5.702100100436466,-7.7487303707379,1.5753294296047502,111,0.2406303076075312,557464d3-8803-43ef-a7bc-138dea42b025,1,45.49,7.83,-2.75
-0.96651113,0.77665997,9.549334,9.629492,1.239897,-0.2654612731226171,-0.12725610325008105,2.200621217003849,2.2202246607201213,0.2943871657227536,5.735525880179235,-7.716774624721334,1.5918126136851212,111,0.23056509164167424,f3d45553-3fa6-49ce-8595-591482778ec3,1,43.5,13.9,-1.93
-0.7553594,0.75046223,8.449669,8.516494,1.0647824,1.337178865523822,0.47770811865912916,7.563183467639416,7.695323029620693,1.4199480149063275,5.676480874042161,-7.728540886560041,1.7703781094374675,110,0.9035787746429553,ddb86b4d-37d7-46a7-a367-aff522e643a2,1,44.24,16.88,5.88
-0.5468761,0.78218865,10.193941,10.238522,0.95440686,1.3418829256384006,1.3096406061671,9.657424041349788,9.837766383579277,1.875048880280619,5.681904218000951,-7.703946271575343,1.7915411226437525,112,0.9608580995433275,bb2dcd6e-2847-4211-8697-06ce0ef663bf,1,47.73,9.61,-7.38
-0.6529327,-0.5106093,11.099993,11.1308975,0.82888055,-0.19843971310279787,-0.25172461394591344,11.313854377484217,11.3183940767196,0.3205364269510408,5.685760286798161,-7.718076198981206,1.8219137367852312,107,1.0168446932852289,371fc842-38be-4656-9aab-5bb00bac8af9,1,45.25,14.29,4.98
-0.8127653,0.28862342,9.634687,9.673216,0.8624911,0.3024841351300536,0.6166089373525071,9.700611022986338,9.724893698797556,0.6868065474559518,5.656445737973947,-7.707050552046148,1.7791850868825092,108,1.0053423632248149,c941e20c-3f9c-4d25-a3db-539f270ede1d,1,45.51,3.75,-5.33
0.6280125,0.9882403,10.239931,10.306658,1.170905,2.9937562349446862,0.7260757515023825,7.6971105819121926,8.290673899109443,3.08054579436663,5.686597381786952,-7.709655610716029,1.7565239413047256,113,0.8043998420359196,409b9c19-1e4d-4d8d-af90-ee59f615b1dd,1,44.17,10.62,-0.04
-0.7076898,1.273762,9.415398,9.527487,1.4571528,1.4389294593912973,0.2965950680919494,8.323365805197163,8.452035550720668,1.4691788943217907,5.675781797485886,-7.751576251663211,1.8062957740378598,114,0.8871212028026878,4a6b2e15-8ea5-4095-95bc-e1579a2bf0d5,1,43.87,16.13,-5.95
-2.0413537,0.6680632,8.941173,9.195542,2.1478903,0.7091872014062749,0.7453064723816594,7.81417525257184,7.881609169599736,1.0287994092205037,5.6782875500750825,-7.704627263049713,1.7313171480700598,110,0.8571119442475376,f4851d5b-a9df-427f-970b-ff5d1bbde6bd,1,43.82,9.39,-0.39
-0.75970155,0.69017595,8.80863,8.868227,1.0263963,-0.02360469100674827,0.5776430212787063,8.923488685440654,8.942196540037402,0.5781251088384901,5.607638328498699,-7.695381880436294,1.8031975433707268,110,1.008340960937375,3011035a-73ce-4e38-aaef-6f376c424096,1,42.94,11.36,-2.23
-1.4963835,0.48415837,8.776566,8.916371,1.5727596,-0.2589464107978099,0.2625241129307254,8.89754040116453,8.905178119717213,0.36874402169409115,5.659118242866346,-7.715567110179981,1.7839323118465182,109,0.9987446433791219,d6f5f175-60d7-4607-b18b-737ba075c1ea,1,42.31,12.56,7.07
-0.72555494,0.84991616,9.383593,9.4499,1.1174916,1.4520614683221091,0.37887339405996373,7.938653507134735,8.079247926809456,1.5006756999806041,5.692292619608868,-7.723863762948314,1.7900902984679181,112,0.8549559472571281,ebe6aadc-7de9-4455-978d-f1fc81fa6004,1,43.56,13.07,-0.81
-0.24957797,1.0336711,11.223382,11.273644,1.0633744,-1.6934836655777605,-0.6087024578696791,-0.3765151610176667,1.8385236670414218,1.7995570587773195,5.705634673348259,-7.688256658144061,1.447818077613661,113,0.16308157274530635,ba844a99-9d81-4bc3-9a52-37e86a37255c,1,43.32,12.58,-2.25
-0.7618931,0.5833047,8.813243,8.865325,0.9595444,-0.0025332863424839887,0.21702167213551554,8.977804953736163,8.980427974826465,0.21703645711305788,5.633980237635988,-7.6827673769046285,1.7890244977822805,109,1.012983506087278,ba809e6a-a232-4d49-b41f-7cab0af96cbf,1,43.69,12.76,-3.88
-0.9375142,0.4411655,8.671018,8.732703,1.0361273,0.7413753019416185,0.20811252645529044,4.220409701650619,4.290082308276066,0.7700312733887046,5.723899239134298,-7.7112410330357966,1.6634785830882073,111,0.491266244327682,691a95fb-7c54-48e7-ba34-a8a9e38f08ad,1,44.94,17.72,-2.85
-0.8343327,0.72766566,9.920907,9.982485,1.107072,1.302119943437245,0.6390445078839524,8.878387994376949,8.996091796377492,1.450480689341867,5.689816957054268,-7.710183894165882,1.7804284536046937,108,0.9011876262112924,4f34d935-b03a-42ab-9138-521d5bdf4a5e,1,43.57,12.35,2.18
-0.36448374,0.9472715,9.82167,9.873975,1.0149738,1.7796756389578636,0.5952653179085738,6.322675965896328,6.595287525826902,1.8765889743374482,5.733340160913614,-7.694579220500067,1.7195746856506275,114,0.6679465624880386,476a1c67-3026-4ec0-a065-2fcb96766d63,1,43.42,18.97,1.4
-1.6476969,0.34382772,9.552198,9.699362,1.6831882,0.9030379181266721,1.0315197931893718,7.489364365147993,7.613809109720613,1.3709524299974813,5.6803027300164315,-7.696209973623628,1.732477448622355,110,0.7849804209612924,8e7d0694-9a0e-4b1a-b865-2eca79da2b97,1,46.24,10.84,1.59
-0.37077138,0.6440719,9.361734,9.391186,0.7431689,1.6960521318215815,0.5349156772783471,8.426536287082408,8.612156606400703,1.7784059198210862,5.669676489027573,-7.699344328284721,1.7852534145285535,110,0.9170467740746692,da764c96-e949-4422-8c61-523372123239,1,44.87,17.63,-2.7
-1.2840964,0.09027664,8.33542,8.434232,1.2872659,0.9786055212759389,0.03321777877228162,6.911743014937608,6.980756670421705,0.9791691309974576,5.677552456585072,-7.71527911057947,1.7357974113079453,112,0.8276695341816939,a0f1ef4b-1169-4e4e-8445-b1118450ce7f,1,42.05,17.44,-1.7
-1.4236143,-0.09783273,8.470471,8.589828,1.4269719,-0.812772181331106,0.08541636679340481,8.733473491188398,8.7716277734382,0.8172481718926692,5.620723805188518,-7.718166191061219,1.738822494576471,105,1.0211645967404037,aa93c077-3f30-4e26-904f-7336972d45e9,1,43.83,1.62,4.86
-1.1463802,0.7393825,10.204577,10.295352,1.3641385,-0.2678854936520991,-0.10087702839422993,3.637381144183507,3.6486271939770165,0.2862495634352638,5.745428689846978,-7.672116789621286,1.6340696812131923,110,0.3543955758205042,6873d8c6-78ed-4a3a-8e6a-40bef33ae98d,1,45.79,13.61,-3.84
-0.4875973,0.5735227,9.511893,9.541635,0.7527811,-0.8172476846536135,0.0035772274006378667,9.603963801735464,9.638673522828372,0.8172555136721734,5.591987293644416,-7.738500030244186,1.816726104168755,102,1.010170056565316,a46e3fbe-a7f6-4ae8-a537-03d49a77f7e8,1,43.17,14.22,-5.52
-0.7480485,0.82755184,9.909748,9.972339,1.1155351,0.42659660110614733,0.4560274602091593,9.854699691039546,9.874464628784441,0.6244563271679884,5.663115928020306,-7.735829553901578,1.790625884930443,110,0.9901854468802486,a0f5d888-0a47-4128-bfd3-65d4f76c9647,1,43.6,9.82,2.34
-1.3004966,0.3502275,9.413257,9.509119,1.3468299,1.0106753234274737,0.49396467391299415,8.142635168427821,8.219974038558563,1.1249292015319006,5.67359095581557,-7.69810045590968,1.747495573978023,109,0.8644306595941388,38f61c82-140d-462e-bbaf-769f049b3f92,1,42.5,11.27,-5.2
-0.35775736,0.33965284,8.315558,8.330178,0.49330962,0.3914947659947408,0.39698430812269236,8.435531404665966,8.453937234910294,0.5575524125110837,5.624538845428962,-7.69023816781851,1.794621515471041,110,1.0148567017694454,31c731bb-ffd1-45cb-bd0b-05ce3478e921,1,43.67,10.39,-9.32
-0.27990735,0.65018016,7.704913,7.737362,0.70787174,1.7682922889755397,0.7165253274820669,6.714358563892965,6.980177439628339,1.9079481555256255,5.677575357889884,-7.693580225258315,1.7564685341541244,107,0.9021391945552175,6626eb01-e544-47e8-9622-f49a1a4de931,1,45.81,3.76,1.33
-0.7024471,0.3675114,10.159838,10.1907215,0.7927778,-0.0325217531251376,-0.6977742658643785,3.2744579716326343,3.348137034011214,0.6985317390991657,5.725126759976261,-7.761766264469399,1.6220746697710555,109,0.32854759401686534,4bf7eec1-4675-4678-8225-bfde85938b69,1,45.02,11.35,-4.34
-0.68653953,0.8222397,9.776763,9.835268,1.0711744,0.6215626017828993,0.5706626761524114,4.65471146352048,4.730574464747122,0.8437985292050224,5.7128915573437205,-7.704997529362031,1.6882900023568015,111,0.48098073736521935,d19b5875-f7b0-4765-a587-3988fed7c407,1,45.57,10.79,3.71
-0.45748335,0.81768227,10.168294,10.21137,0.9369607,1.7607705049784437,1.6820044490061752,8.109116558081054,8.466830758331179,2.4350465575997946,5.697210728922402,-7.6779120733728465,1.7710362613194466,111,0.8291571424960457,5e68e53c-e335-4c24-b56a-7f884781f32e,1,45.9,12.52,-5.12
-1.6235007,0.30508322,8.683868,8.839593,1.6519172,-0.9055927537927585,0.031712065107727574,8.880025862947235,8.92613932321287,0.9061478305416554,5.600678924330905,-7.69587382804738,1.7671142040072902,107,1.009790766408324,bd48fe2a-aad6-49d1-920a-9826cd9bf4eb,1,43.49,1.72,3.32
-1.0313632,0.42755845,9.974118,10.036411,1.116475,1.5168723595654134,0.6485415059234166,7.467032434997267,7.647096261027461,1.6496993180937423,5.701408289249866,-7.662182536602052,1.720918674151857,110,0.7619353216573955,52e6507a-58d9-4278-93ba-227214030ae2,1,44.43,7.59,-2.41
-1.1160903,0.6322928,10.296221,10.375819,1.2827517,0.8440372312516053,0.26811215744209477,6.051982835865382,6.1164351727388,0.8855975252376954,5.763350082035094,-7.68133611223273,1.7045301906867159,111,0.5894893743967404,05a2fcbe-3e03-4273-a5b0-bb77a5d63d2c,1,45.76,4.74,-0.36
-0.7024433,0.7382532,9.957663,10.009669,1.019041,0.16529944166216295,-0.08092302486414008,3.841442815422401,3.8458491059228215,0.1840446722048347,5.721017923506168,-7.691842087597166,1.6762642897547246,87,0.3842134029769273,23568531-87cd-4470-b022-cd467b033254,1,42.16,10.42,-0.77
-1.6034467,0.38540274,8.304223,8.466387,1.6491139,-0.2097384273605424,0.18024332551649255,8.297141125237133,8.30174853367688,0.2765463149364276,5.646899351748005,-7.723556178129645,1.8036017664920423,110,0.9805538932542698,8b82c21a-5c77-4f4a-b42c-876f8e30b12c,1,46.94,11.67,3.02
-0.8051153,0.23000932,10.410083,10.443704,0.83732605,-1.1714712986589855,0.09051888866471339,-3.8473189163974344,4.022735576353036,1.1749632644414312,5.75141576882307,-7.625975373428064,1.3183849682546018,111,0.38518285376691147,586f5d9f-e9d1-458f-bf37-fabc0314c1e5,1,45.72,10.96,-0.13
-1.021411,0.58322,9.40721,9.480455,1.1761913,0.26275842025711577,0.37498209170777325,9.433024161770074,9.444130367220454,0.45787941263781656,5.647465187132227,-7.703966651937419,1.7816024255304084,109,0.9961684296996287,5432b717-06f2-4698-9fb1-54a8990efd79,1,45.25,5.89,2.51
-0.3626783,0.61311114,10.703425,10.727104,0.7123488,-0.05861493449363575,-0.09952128084557367,3.6624743332453926,3.6642950805807275,0.11549976574364451,5.7090551818120385,-7.713429669701013,1.6083187031720692,112,0.3415921964305542,aac9051f-0ede-4ac3-ade1-1afff8a48edd,1,43.12,11.37,4.2
-1.5747441,0.602998,8.920206,9.078189,1.686246,0.056333047985473346,0.919273268115535,8.647107688726209,8.696016797028113,0.9209976947675548,5.647541100125175,-7.655949405270423,1.7740185971320637,112,0.957902164900762,14914896-f62b-4d3c-9c76-9b193c41f625,1,41.63,18.91,-4.43
-4.6336613,-0.6634357,7.140455,8.537977,4.680915,0.627213098923681,0.12087814535522144,7.319640773803053,7.347458666437404,0.6387548805965911,5.900619577731661,-7.6653692115688985,2.4003186220002264,96,0.860561990070308,15b12fee-53d2-4c0a-bf16-529b4baaa130,2,42.08,15.15,-1.31
2.883779,0.21337998,6.449392,7.0679817,2.8916626,0.33702896993805814,0.1589678807233174,6.5919424732220975,6.602466575753991,0.3726383148297708,5.483165827596845,-7.683357459552307,1.7446870058063968,64,0.9341374719601507,51599744-9953-4e50-a231-a66145553d6d,2,44.07,10.59,3.06
-4.2497487,-0.82637066,7.3581786,8.537333,4.3293476,-0.022946421246916333,0.11925906576914996,7.620807677891028,7.621775313299324,0.12144654386260388,5.800277386655795,-7.674156576043647,2.379204257565238,93,0.8927583975721016,6754623e-cdd5-4b08-b146-fc7e3a81649a,2,42.3,7.61,-1.12
-4.8602223,-0.06941149,7.4028273,8.855983,4.860718,1.9263766361189147,-0.0513230497523822,5.086036932746271,5.438872372181555,1.9270601961590903,5.998695996520271,-7.687017859145881,2.3749622366907284,92,0.6141466742893972,343a00cc-8cfc-4f4b-b614-f254088d1c33,2,43.22,6.99,2.38
-5.2878857,-0.30495074,7.579929,9.247165,5.2966714,2.2937153188749804,-0.2200593090599718,3.8077795365667297,4.450701187750313,2.3042473963413097,6.046170702504259,-7.702133575759549,2.3608736793573426,94,0.481304412704204,9c4d10a2-2be4-4991-8354-f08caa3a686e,2,43.53,17.02,-0.89
-4.9752994,-0.52484024,7.5471315,9.054737,5.0029054,0.6576172472224204,0.21009493927202305,7.541666702729748,7.573198596525428,0.690362460850899,5.901304095624787,-7.638541042476907,2.3963408940489455,94,0.8363797336533314,f114e196-090c-4b72-8710-189f37e24643,2,42.9,10.82,-4.48
-3.750111,-0.50106776,7.006337,7.9626102,3.783438,0.49119237069667665,0.31857863638741596,7.265900194903903,7.289449083085612,0.5854590443345177,5.851758496871013,-7.6450904129384725,2.380588271759431,92,0.9154597373255687,520f94ea-103e-42d9-ab46-0566c5d23c7f,2,40.62,9.39,-0.57
-4.286838,0.015687058,7.6856585,8.800373,4.2868667,0.6010812800364067,0.16961156116473644,7.986432393809378,8.01081576169236,0.6245532698585,5.885260198010872,-7.703336493230488,2.392056806080555,90,0.9102813813963723,a27a4038-d160-4760-b266-128a26e1d947,2,42.37,3.68,4.92
-4.2933145,-0.81866616,7.215006,8.435584,4.370671,0.5628828662752408,-0.10255677088947639,7.441489329297879,7.463452180489649,0.5721494668366887,5.816814032915533,-7.723302051864705,2.3781219654944974,94,0.8847582005065842,0513b6d0-e5bd-4f02-b25e-4464e821e901,2,41.34,13.83,-0.75
-4.0187,-0.2309194,7.6238556,8.621279,4.025329,2.4536174640324258,0.17599524664869928,5.138974821709994,5.697391965172935,2.4599213374918816,5.997289607125127,-7.653135305018358,2.3782632174631084,89,0.6608523076350522,9a4cad8c-9faf-4bf5-949c-ba434527965c,2,46.06,-0.57,0.59
-4.383744,-0.19152868,7.4370475,8.63502,4.3879256,-0.8368596930167523,1.1821886035919746,7.707506157873531,7.842420239563627,1.4484143192673966,5.747222038356861,-7.598300139683436,2.3933201951082186,94,0.9082109835325262,ab9c915a-3472-4a29-b793-a9c27d58af97,2,42.92,15.19,7.64
3.7958167,0.5351823,7.311057,8.255072,3.8333592,0.40073147527253367,0.05544000515737634,7.531326130258425,7.542183542566391,0.4045482782634863,5.413646412474963,-7.724208551689375,1.7202333879140232,67,0.9136424093532164,e5a3490c-375a-44f3-86c7-e1c1ce5d6d77,2,39.13,8.67,0.75
-3.6277902,-0.91808057,7.595526,8.467335,3.7421563,0.0815103016572385,0.2236098507905406,7.882157263198928,7.885749705414599,0.23800271983072346,5.773037193809703,-7.650390752510977,2.359532633485279,95,0.9313142731147706,63bd6ea7-b334-49b1-a1c9-8a880b90d572,2,45.9,16.6,-4.23
-4.7046905,-0.3979535,7.1247144,8.547165,4.7214913,1.630908076910226,0.0012198957225185902,6.284376327763988,6.492553309171745,1.6309085331423665,5.9506968932140465,-7.708790587341526,2.3837542354812573,92,0.7596148398007657,8bdc12bf-a041-4d10-bab6-99f64ed140de,2,43.69,13.32,-4.87
-3.6417842,0.025672453,7.224222,8.090281,3.6418748,0.44075171696051285,0.38044693802567964,7.494470515570538,7.517053296166849,0.5822387385400901,5.823111993572262,-7.650252656581592,2.3787313896380544,94,0.9291461854328235,441a590f-b0b0-4c87-8e49-5bd52cbd61e4,2,42.79,14.31,4.22
-3.648541,-0.80014426,7.2044945,8.115221,3.7352486,0.8817983486395818,0.4030955002413917,7.008789450557975,7.075534175751758,0.9695639793115003,5.878987368907305,-7.6105616949172985,2.391574215248884,93,0.8718843461207696,869effbe-1161-4804-8720-c6c59ef1cbdf,2,45.81,7.76,-1.67
-4.7875314,-1.0036926,7.2268043,8.726658,4.8916106,0.8173898964157013,0.07370881066164994,7.035514778627273,7.083221543324364,0.8207065441018646,5.915833059687447,-7.650250761843416,2.393698965673553,95,0.8116763199528344,2364f153-d142-48ab-bfb2-a4b957f7114f,2,44.97,16.76,-5.33
-5.2398386,-0.40970242,7.135438,8.862181,5.2558312,0.1503276111464819,0.3470650092485765,7.279533294302689,7.289352337085859,0.3782228328878656,5.818866140019824,-7.655428081197249,2.4077210730221257,97,0.8225235498744862,b4afa45b-df1a-4c4b-a296-797246822f21,2,42.09,15.01,-0.02
-4.398837,-0.6783926,7.3623624,8.60316,4.450841,1.523053941987752,-0.010086471187470901,6.350950033475206,6.53103065180406,1.5230873406031074,5.989987785462549,-7.694094339995882,2.3777571367297723,92,0.7591432362431288,a67439cf-f6a8-4c60-bbcd-46d434617a18,2,42.85,4.98,1.01
-4.393479,-0.34117928,7.1333933,8.384769,4.4067063,0.8333274235143522,0.4504075258416482,7.1663108529156,7.2286452931881895,0.9472600139960852,5.892691223010399,-7.638638944677716,2.37433113879631,95,0.8621161673169611,ff79ed35-2258-43ff-bc3c-ed986b5d86d3,2,43.67,14.2,6.1
-4.140634,-0.56832916,6.8531294,8.027031,4.1794553,1.0320413191759024,-0.046274715710330296,6.639680721809657,6.719569236295673,1.0330782321781873,5.961812996721725,-7.689014262496971,2.3688203583403507,97,0.8371176444297141,b3ee181f-10e3-4703-a922-9acbc0ab2d92,2,43.76,19.96,-0.65
