id,shot_id,participant_id,angle,depth,left_right,release_x,release_y,release_z,observed_vx,observed_vy,observed_vz,observed_vel_mag,gt_vx,gt_vy,gt_vz,gt_vel_mag,convergence_error,convergence_success,predicted_angle,predicted_depth,predicted_left_right,time_of_flight,velocity_difference
e5cd0563-b58b-4607-8d6c-1b6ce371c7cd,DDqo6vX,1,46.64,16.34,-5.96,17.812239,-24.50022,5.237285,-1.0201836,1.5580558,-13.547844,13.675247,-3.1265054655631164,10.876381902913147,6.392170764626234,12.99732921828,6.508594230645256e-16,True,46.64000000220488,16.339999979866988,-5.960000015513213,1.8732043289702955,22.11044957109851
3b525534-2059-422f-8bf4-38ba93c194d7,VBO1Baj,1,43.13,20.69,-8.89,18.989136,-24.385458,4.251392,9.7717085,1.4777755,-10.637869,14.520137,-4.859537602521551,12.002632229596259,7.983139366508595,15.212126751193043,5.346543010671756e-15,True,43.13000001440909,20.69000007154736,-8.890000004460571,2.050293963230113,25.915013418345332
e75ebc4d-2fcc-44ac-a24d-82d44ab39ea4,05KWmg9,1,42.46,16.71,-6.66,18.741045,-24.39649,4.662525,6.1713405,1.8187522,-12.872457,14.390741,-4.22068954426715,11.637983126089017,6.070017420923066,13.787747566681377,4.943876311857627e-13,True,42.46000027475044,16.710000025831953,-6.660000646709005,1.773499431849177,23.73244413167979
9a6a34ca-c5fa-4ce2-92bc-3dd5a8dc7e6e,X5V35r9,1,43.85,10.09,1.56,18.492657,-25.409748,5.001362,-2.0648003,-0.23729323,7.8597302,8.129887,2.9601175040839385,12.022892903631663,-5.6986562957068,13.630368042968593,66.04691099156807,True,42.705944994995406,2.0786464959321584,2.3058311940056733,0.5840408767439844,18.95763192243771
43d8823c-56fa-47ef-8571-c15f2ed1fd90,KAlQJl9,1,45.29,15.07,-4.98,18.72643,-24.717651,6.4724164,-38.194252,12.752208,-2.19831,40.326817,-3.439547059735662,11.476164001553142,4.413571747855077,12.767632503332205,1.4495340761365238e-14,True,45.290000034111344,15.069999934347532,-4.980000094981632,1.683586748850183,35.401056241816335
90baa382-576e-4209-97a6-e671a4760590,2MqnD6p,1,43.85,9.52,4.33,19.110096,-25.015184,7.4987216,-5.6657977,0.87656015,4.224987,7.121807,2.7562735191456813,12.366870160376227,-1.0116899217392084,12.71062696225864,2.3788394434674755e-13,True,43.849999977697614,9.519999668501082,4.329999642935558,1.1376079984371916,15.178316553272678
71c43ca3-6cdc-4a49-984c-0bf4a2721439,KAlQZjq,1,43.51,5.4,1.23,18.497509,-25.189644,4.959627,-1.8881034,-0.80188745,6.359181,6.6818514,0.6642630775644975,10.374820028913108,-0.2969525110148432,10.400303690871246,2.3844669844600576e-12,True,43.50999991332065,5.399998662746356,1.2300007672720277,0.9757382618213463,13.256601258898154
3b502380-da4f-4690-99ed-831c3a9dba91,3xBVvVz,1,42.22,14.69,-0.37,18.845764,-24.971416,7.5717707,-4.648132,0.19992827,4.1623735,6.242632,-0.9158133318550268,13.521102952830786,1.6296102660649951,13.649709474531582,4.38807675786042e-12,True,42.22000132095289,14.689999579350722,-0.37000157041854465,1.4196240098765072,14.064095643871658
4d86ba9a-6bb4-4fdb-95c2-24599e03f534,X5V35oe,1,44.92,9.89,-2.82,18.936615,-24.208857,4.426443,6.7236896,1.4965438,-11.477865,13.386151,-2.7317265414027236,9.695433902915088,3.7485782549210818,10.747818727354241,4.8809392697286675e-12,True,44.91999847768423,9.89000127173585,-2.820000972718816,1.40605612188125,19.70967462790456
a8dee93e-c892-4bac-ac34-3667195b96f0,KAlQJQ2,1,44.01,14.04,1.07,19.216013,-24.81958,6.8634706,-0.26052475,1.2891196,-6.6614766,6.7900643,-0.1544859807000659,12.334987458391415,2.7111117245614156,12.630356618083304,4.376968647670579e-13,True,44.01000026103942,14.039999777028257,1.0699994344569994,1.491128082319363,14.486816526288086
decaa0dc-3fbf-46d2-9d67-c85ead0ee484,YpV9kvy,1,44.96,11.92,5.12,18.99442,-24.799383,6.1228085,-1.45792,1.423416,-10.252518,10.453027,2.748837707958311,11.055136665863545,3.046431419624856,11.792069362079395,1.1601518983832689e-11,True,44.95999831054319,11.919997909215386,5.120002091859071,1.4701625048168783,16.95077875372327
43de3be3-2ee8-4ea4-a6e1-81098468130a,KAlQWx7,1,43.8,9.68,-0.88,18.723688,-24.424398,4.8806515,4.252224,1.2942694,-13.956098,14.646815,-1.2978652572961134,10.48564364937259,2.6270032477050673,10.887346923432588,8.069368563970226e-14,True,43.80000013730268,9.679999817850792,-0.8799998306975354,1.3006225497677821,19.755608926164324
98498bb2-2b36-4049-896d-8bd1086e76f5,wxlWQ3a,1,46.01,9.61,-5.17,18.421667,-25.254232,5.678032,2.8384778,0.8282661,6.93788,7.5416946,-3.9067673934050244,9.909857208438677,3.218150725939925,11.127650041796082,1.7861714231170787e-12,True,46.010000142249375,9.609999261749346,-5.169998895046376,1.452866343544952,11.908401106157692
b2d38fdc-f98f-458b-826c-e4350d141089,kOpjer5,1,44.61,10.03,-1.19,18.681864,-25.096605,4.630541,-4.8570437,-0.98510736,4.4128847,6.6358767,1.6111063229491653,10.401481420834706,-2.50719610386166,10.820005158734235,59.40550372749076,True,43.11804457479166,3.1616311595091346,1.9730811256836809,0.7490954878712371,14.811444490460431
557464d3-8803-43ef-a7bc-138dea42b025,DDqodL9,1,45.49,7.83,-2.75,18.431225,-25.34311,4.9241366,-2.1699142,-0.37673947,7.0511765,7.3871207,-2.4921764391337264,9.697244199781744,2.6692205562182,10.362057076262017,1.9396451286232944e-14,True,45.48999995094126,7.829999960802024,-2.75000012431094,1.3103284983850065,10.990474887723915
f3d45553-3fa6-49ce-8595-591482778ec3,mOkV1lL,1,43.5,13.9,-1.93,18.5008,-25.271029,4.9152994,-2.6933095,-0.49547192,6.405973,6.966771,-1.545271938703422,11.491801162067723,4.963668576991469,12.612983986957955,1.4643631502940343e-13,True,43.49999990331012,13.899999974084583,-1.9299996306549403,1.627638223815836,12.128188171610944
ddb86b4d-37d7-46a7-a367-aff522e643a2,1VejMz6,1,44.24,16.88,5.88,18.66233,-25.088562,7.495381,-5.4739375,0.23294447,4.1904116,6.8976665,3.034987469473894,12.712694591860368,3.8647192671615995,13.629372976764172,9.99719402073508e-16,True,44.240000014233175,16.87999997560104,5.879999985793415,1.6913824343895079,15.10801253703237
bb2dcd6e-2847-4211-8697-06ce0ef663bf,KAlQx52,1,47.73,9.61,-7.38,18.880167,-24.399778,4.276622,9.529494,1.0391808,-10.987443,14.581326,-5.0820597664580545,8.248245236809463,5.449195447670614,11.11551222316434,3.7505609957038235e-13,True,47.73000056438817,9.60999990020361,-7.379999784215919,1.6419546481188914,23.143707675998304
371fc842-38be-4656-9aab-5bb00bac8af9,pgn2VV6,1,45.25,14.29,4.98,19.441236,-24.968037,7.4674945,-14.078464,5.8355136,-9.826869,18.133497,2.2265713840021566,12.112206338251124,2.7966393252480772,12.628711495000271,1.7032499781204856e-12,True,45.24999921006727,14.289999363412349,4.979999179017401,1.551451637245498,21.55467464122694
c941e20c-3f9c-4d25-a3db-539f270ede1d,1VejlnK,1,45.51,3.75,-5.33,18.387861,-25.063635,5.436421,-2.1490288,-0.063056946,-13.031658,13.207817,-5.798193485101131,8.34132523246819,-0.5242751505073726,10.172100017101643,1.215430513676121e-10,True,45.5100007832715,3.749990009764261,-5.329995403835621,1.0006912557277445,15.504343679076461
409b9c19-1e4d-4d8d-af90-ee59f615b1dd,8aJmaQq,1,44.17,10.62,-0.04,19.13699,-24.866678,6.4842906,-1.1058426,0.3434944,-9.394382,9.465479,-0.9780290334238191,11.646509046327811,1.297956958983201,11.759353979865917,5.815423292732972e-13,True,44.16999999741374,10.620000625893603,-0.03999956434780216,1.2896693028934605,15.559582235355705
4a6b2e15-8ea5-4095-95bc-e1579a2bf0d5,rxJmd2R,1,43.87,16.13,-5.95,18.838314,-24.549973,4.4785533,6.0813327,2.0428848,-11.395554,13.077256,-3.7998776407060935,11.17596480872531,6.395259391746281,13.425371584351907,9.371611424518154e-16,True,43.86999999693887,16.12999997014401,-5.950000006034115,1.8086526925759439,22.306153723634438
f4851d5b-a9df-427f-970b-ff5d1bbde6bd,KAlQMn9,1,43.82,9.39,-0.39,19.040092,-24.739693,6.7876844,-2.2194672,2.2825813,-9.487781,10.007707,-1.3253652478916806,11.957375572988443,-0.335549376813767,12.03528217442781,5.088072276363536e-12,True,43.819998751939046,9.389999282138104,-0.38999826359842515,1.1426552779777706,13.347823707373324
3011035a-73ce-4e38-aaef-6f376c424096,Qyw8BBV,1,42.94,11.36,-2.23,18.93915,-24.766054,6.427666,-1.5417479,0.3521919,-8.618774,8.762665,-2.477973015977123,11.926827089635456,1.5445681491943004,12.279057189437568,3.544096378995397e-14,True,42.94000018381131,11.360000029838424,-2.2300000276411787,1.312966173207997,15.431857612007647
d6f5f175-60d7-4607-b18b-737ba075c1ea,wxlWJo6,1,42.31,12.56,7.07,19.317486,-24.821383,6.6277084,-0.22556303,0.9103202,-7.335734,7.3954415,4.049389710590955,12.084116348569513,2.1309239150398906,12.921465152438937,1.2693245164590294e-13,True,42.31000023402859,12.559999909683516,7.069999747005923,1.3997588473550395,15.256033260633515
ebe6aadc-7de9-4455-978d-f1fc81fa6004,AgWdyjv,1,43.56,13.07,-0.81,18.481087,-25.230135,5.050524,-2.397022,-0.41919705,6.5417285,6.97966,-0.880874979958702,11.42126796655168,4.424319019046143,12.279898268161272,8.357562038565306e-14,True,43.56000013181243,13.070000251913235,-0.8100000523529012,1.561437977573182,12.123478732662289
ba844a99-9d81-4bc3-9a52-37e86a37255c,YpV9pxv,1,43.32,12.58,-2.25,18.797693,-24.52397,5.70601,4.629993,0.23483275,-14.573807,15.293391,-2.165692137469665,11.504192058102277,3.148140141558351,12.122188073730438,2.0999423824482222e-13,True,43.31999994257858,12.579999738790882,-2.2499996278887053,1.446206360615581,22.073676569379536
ba809e6a-a232-4d49-b41f-7cab0af96cbf,ygOv341,1,43.69,12.76,-3.88,18.526978,-25.096165,4.9421077,-2.9747198,-0.24484633,5.6037564,6.349094,-2.8460675137886042,11.019486027168835,4.608760695160305,12.278837393713891,2.421141168707855e-15,True,43.690000017243406,12.759999991738198,-3.879999954661841,1.5780800475942407,11.30892352708269
691a95fb-7c54-48e7-ba34-a8a9e38f08ad,pgn2pwz,1,44.94,17.72,-2.85,19.266966,-25.031797,7.634267,8.657169,-2.3902128,-2.56927,9.3413515,-2.402785004750305,12.74523588639087,4.210338940674449,13.636031958533913,2.5924784877560414e-14,True,44.93999992735418,17.720000084742765,-2.8500001160432404,1.748517173911823,19.934078666571832
4f34d935-b03a-42ab-9138-521d5bdf4a5e,ygOvo2x,1,43.57,12.35,2.18,18.546047,-25.228754,4.9957967,-2.3888395,-0.5121803,6.899256,7.3190584,1.0187163737775147,11.249619640603012,4.176930263037115,12.043191916212194,4.610652971450142e-14,True,43.57000008540895,12.350000192695333,2.179999959007933,1.5211377026137836,12.544418443917143
476a1c67-3026-4ec0-a065-2fcb96766d63,jOlJO9V,1,43.42,18.97,1.4,19.097256,-24.743015,4.4606953,4.140873,-0.64607614,-10.468983,11.276694,0.11549724529609824,12.293550753555724,6.916135068182774,14.105943925355334,3.3349737003297273e-15,True,43.420000056890224,18.969999999867834,1.4000000099226426,1.8909493354930111,22.042683900026603
8e7d0694-9a0e-4b1a-b865-2eca79da2b97,AgWdLXl,1,46.24,10.84,1.59,18.770273,-24.871233,6.492421,-0.8711814,1.4267348,-9.412006,9.559309,0.5299361013727146,10.985742349051138,2.1279579464962417,11.202480629455703,8.471390786592188e-16,True,46.239999997571225,10.839999973502993,1.590000011796132,1.3876803965260693,15.050200403056566
da764c96-e949-4422-8c61-523372123239,okpx3jo,1,44.87,17.63,-2.7,18.495777,-24.58191,4.7647424,4.4246864,1.3838195,-12.49576,13.328047,-1.7553673659627713,11.637105183826234,6.615734459225496,13.5007953130142,4.15604193271688e-14,True,44.869999918623904,17.629999975639322,-2.6999998146762074,1.8686241252387097,22.55154434067566
a0f1ef4b-1169-4e4e-8445-b1118450ce7f,vaX9o2Q,1,42.05,17.44,-1.7,19.066423,-24.9565,7.1555405,-8.230705,2.330818,2.1256828,8.814519,-1.7653157639083317,13.579958005626073,3.489960883631605,14.13192931450443,3.1150321380199116e-16,True,42.05000001096331,17.439999991662205,-1.7000000110358577,1.6148772640842894,13.046289442669753
aa93c077-3f30-4e26-904f-7336972d45e9,RolxW0m,1,43.83,1.62,4.86,18.879152,-24.329435,7.01713,-7.929897,6.8875117,2.0585918,10.703218,11.734595214574984,15.0,-14.43666672359505,23.898076720482816,2.221762427360577,True,44.32870923213677,2.5085359824936013,5.947913294778708,0.4247625113410447,26.91836303577356
6873d8c6-78ed-4a3a-8e6a-40bef33ae98d,EWBKJaX,1,45.79,13.61,-3.84,18.701017,-24.443708,4.8884807,3.8971708,1.5330504,-12.300424,12.993792,-2.7570372940450256,10.483180323435137,5.31503090841891,12.072608578590673,3.70977096699974e-12,True,45.79000085666253,13.610001652258632,-3.8399995040749175,1.677656576397303,20.849161824023692
a0f5d888-0a47-4128-bfd3-65d4f76c9647,EWBKYJp,1,43.6,9.82,2.34,18.86095,-24.809717,6.46768,-0.8532714,2.1522331,-9.538421,9.815378,1.1604665799984644,11.784502859699089,0.5136200764338391,11.852636665167173,7.50518192778455e-15,True,43.599999916467944,9.820000022738622,2.3400000032453576,1.2018481991828653,14.066957180918047
38f61c82-140d-462e-bbaf-769f049b3f92,eqoBJoX,1,42.5,11.27,-5.2,19.197554,-24.330778,4.0430565,12.44625,0.58765405,-8.278262,14.9594145,-4.319878652441096,10.086257662872791,4.665356415060729,11.923065700281311,1.626410527582215e-13,True,42.499999850317195,11.269999628061328,-5.199999956436999,1.5004816052666978,23.213440082914076
31c731bb-ffd1-45cb-bd0b-05ce3478e921,YpV9p8y,1,43.67,10.39,-9.32,18.419235,-24.509878,4.954002,4.6841235,1.8866156,-14.07802,14.956303,-6.357068794661096,9.34015839539611,4.373843917057956,12.115337103107251,9.00741988910766e-12,True,43.669998929016344,10.39000079716101,-9.319997312073621,1.5452998422335178,22.758174638780908
6626eb01-e544-47e8-9622-f49a1a4de931,8aJmznw,1,45.81,3.76,1.33,18.72504,-25.075033,7.5481844,-4.7380824,0.161705,3.917484,6.14998,0.9714862602534612,15.0,-9.779382390114895,17.932654724996816,0.381211734122719,True,46.08523480435278,4.309736879488323,1.3869815753208705,0.5945490937643908,20.985192945790885
4bf7eec1-4675-4678-8225-bfde85938b69,X5V3wDA,1,45.02,11.35,-4.34,18.81045,-24.708595,6.460415,-0.26607513,0.75857157,-10.812749,10.84259,-3.6665139605283326,10.920870229010646,2.4780653249202076,11.783443424407489,6.432952866821409e-15,True,45.02000001036417,11.35000004359006,-4.3400000665240075,1.4277306965117949,17.072815858698867
d19b5875-f7b0-4765-a587-3988fed7c407,zgWOnV5,1,45.57,10.79,3.71,18.668863,-24.773396,5.3040624,3.0798337,1.055088,-14.288477,14.654663,2.03169087308395,10.373458093243226,3.493857350695866,11.132988808179839,5.5121447227080455e-15,True,45.57000006387877,10.790000024431155,3.7100000288923134,1.4553355078096797,20.103284230157414
5e68e53c-e335-4c24-b56a-7f884781f32e,8aJm4p5,1,45.9,12.52,-5.12,20.792395,-25.479584,6.9569845,-47.576347,17.657433,-15.859078,53.167698,-4.925548935455741,10.79938858527528,3.67826003385799,12.42648071692143,3.603603163838735e-13,True,45.90000056842385,12.520000192152953,-5.119999981782275,1.6235224923200346,47.41129576335234
bd48fe2a-aad6-49d1-920a-9826cd9bf4eb,vaX9OVL,1,43.49,1.72,3.32,18.792845,-25.034302,7.455116,-4.7030063,-0.08800506,4.330845,6.3939214,7.24452409609518,15.0,-11.088482554588984,20.010936378448857,6.775470805551231,True,44.567189206027756,3.5661139968608815,4.805596624445165,0.5422588062523139,24.66063739937335
52e6507a-58d9-4278-93ba-227214030ae2,YpV9ZAK,1,44.43,7.59,-2.41,19.708538,-25.049875,7.331474,6.630363,-1.3867377,-2.8844974,7.3624096,-4.045810224125017,11.718391781679152,-1.9620475194750724,12.551450784161895,2.9142060378264497e-13,True,44.43000016087863,7.590000445184362,-2.4100002595179273,1.0388236091173564,16.928555965537367
05a2fcbe-3e03-4273-a5b0-bb77a5d63d2c,B6Kk6Xm,1,45.76,4.74,-0.36,18.963268,-24.325285,4.246028,8.949623,0.9432792,-11.650785,14.721627,-1.4377629881302236,8.782922816205659,0.465173433058698,8.911974075831163,1.4544949702920343e-12,True,45.75999967923237,4.739999230555087,-0.360000871526033,0.9790306379200238,17.780727245940653
8b82c21a-5c77-4f4a-b42c-876f8e30b12c,jOlJ5Lm,1,46.94,11.67,3.02,17.597906,-25.064106,6.9990363,-2.6427839,1.7189025,-7.8345103,8.445027,2.2523079890391777,10.977332586283056,2.545898323652232,11.491576056474447,8.685893051786732e-14,True,46.93999977628325,11.67000003456268,3.0200001887198162,1.481923976827513,14.745620922596471
586f5d9f-e9d1-458f-bf37-fabc0314c1e5,ygOvjmM,1,45.72,10.96,-0.13,18.714746,-24.376451,4.7808228,4.7995944,1.0559464,-12.994408,13.892651,-0.6350947802911459,10.164562393816055,3.907605741779364,10.908302190117382,1.5927280054291366e-14,True,45.7199998823251,10.96000003179472,-0.13000003269546667,1.4629176630626244,19.954467909920226
5432b717-06f2-4698-9fb1-54a8990efd79,okpxo1q,1,45.25,5.89,2.51,19.402216,-24.931067,6.8280654,0.0038337705,0.8064651,-7.652721,7.6950984,1.183476517036539,11.973693403804244,-3.654071021623153,12.574664425969717,3.747002113709131e-13,True,45.25000052791522,5.889999697863281,2.50999993130403,0.8647734830713407,11.92005647270635
aac9051f-0ede-4ac3-ade1-1afff8a48edd,EWBKM01,1,43.12,11.37,4.2,18.842361,-24.539837,4.353909,7.597732,1.0235023,-11.942982,14.191826,2.2448210952988257,10.59099814467655,4.166338435749531,11.600294798480107,9.532720824257902e-13,True,43.11999917475041,11.37000001068647,4.200000521652186,1.4581537096298263,19.485913566871
14914896-f62b-4d3c-9c76-9b193c41f625,DDqowWR,1,41.63,18.91,-4.43,18.986078,-24.39983,4.323285,7.6465983,1.6305541,-10.456466,13.056295,-2.9935772727420837,12.432347418199718,6.659560764563325,14.41785409801356,1.9029622364733665e-14,True,41.62999993318981,18.909999897405577,-4.430000063564176,1.8374081203344226,22.865923095960287
15b12fee-53d2-4c0a-bf16-529b4baaa130,xOe2MkE,2,42.08,15.15,-1.31,17.867281,-24.531742,5.106956,-1.7979239,1.3346671,-10.674461,10.906786,-0.7973376262484442,12.143857816947483,4.533618913755158,12.987021614813246,1.1819500289113872e-13,True,42.08000004697944,15.149999908582515,-1.3100003280713004,1.5822985276412849,18.68489986429324
51599744-9953-4e50-a231-a66145553d6d,jOal9MA,2,44.07,10.59,3.06,17.049479,-24.741282,5.112316,-3.7342641,-0.8325004,-9.804253,10.524313,2.781758431010813,10.531909486443235,3.3007649370932466,11.38219427742634,1.0444455128296022e-13,True,44.06999997212972,10.590000274011198,3.06000016907295,1.4114010514100954,18.529701762324272
6754623e-cdd5-4b08-b146-fc7e3a81649a,AgwWvRR,2,42.3,7.61,-1.12,16.624023,-24.549541,5.1504545,-3.6012266,0.7689857,-10.627769,11.247651,0.16222239929807047,11.051962843820522,0.32141194216240676,11.057825484451635,4.693790763432401e-15,True,42.30000003254025,7.61000001971078,-1.1199999430227408,1.0580028179110903,15.485081236638269
343a00cc-8cfc-4f4b-b614-f254088d1c33,Jax85D9,2,43.22,6.99,2.38,15.961112,-24.942846,5.10879,-4.807405,-1.0898781,-10.047754,11.191798,2.0652732297455403,12.265059465513923,-6.465009179280007,14.017609671205395,32.078277558900915,True,43.77675387868398,2.3409330907151933,-0.8066094129127706,0.5558265532435918,15.440988485126415
9c4d10a2-2be4-4991-8354-f08caa3a686e,wxKl2w3,2,43.53,17.02,-0.89,15.597409,-24.463041,5.0192366,-3.656902,0.76778406,-9.559864,10.264181,0.8169548461853102,12.021404887448343,5.704206778190698,13.331150200077609,1.9959171738201975e-12,True,43.52999981279365,17.01999939477413,-0.8899987372361267,1.74825714932628,19.48464101721204
f114e196-090c-4b72-8710-189f37e24643,ay1e4XO,2,42.9,10.82,-4.48,17.182848,-23.991,5.3505034,-4.8323245,2.883396,-8.946433,10.569012,-2.8589187643061917,10.944102145898649,2.3468334561168906,11.552247207860251,4.3917967095846055e-15,True,42.90000004391022,10.819999998041594,-4.4800000495969154,1.3107028212753233,14.01453474088438
520f94ea-103e-42d9-ab46-0566c5d23c7f,zgBW6VR,2,40.62,9.39,-0.57,16.344732,-24.60953,5.312156,-2.9074857,0.6361198,-10.51948,10.932409,0.8813025324870639,11.915632330607384,0.893492586243804,11.981540676960401,1.227208746444144e-11,True,40.62000046607459,9.390001668520792,-0.5699969551846849,1.1357347329448484,16.487518228832762
a27a4038-d160-4760-b266-128a26e1d947,DDOqjxk,2,42.37,3.68,4.92,17.80188,-24.378351,5.4068418,-2.1506882,2.031784,-11.310238,11.690812,6.544189246007935,9.869800289566939,-3.2562901322349025,12.281807524497033,3.3117791739067145e-11,True,42.37000020749816,3.680004332756976,4.919996218207668,0.7691971124726035,14.209203572065164
0513b6d0-e5bd-4f02-b25e-4464e821e901,41jYZm7,2,41.34,13.83,-0.75,16.524078,-24.354004,5.003205,-1.5786551,0.91764444,-11.473516,11.617909,0.4365517231552607,12.055599394469379,3.804257121677459,12.649127496185418,1.6475654779286203e-14,True,41.34000011812793,13.829999958232587,-0.7500000278734724,1.4696465620549712,19.013822995933182
